Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode
ESC_JA7038AA	CAL-FD-2011-MI-1396-6	SRR7629311;ILLUMINA;Paired;;SRX4493110;SRA	Livestock	Bovine	beef	2012	2	25		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668386	SRS3615474	2018-08-01	2018-07-31	ESC_JA7038AA	Assembled	164	151594	5213966	Escherichia coli / Shigella;100.0%	252	29966	4	ESC_TA0485AA_AS
ESC_JA7039AA	CAL-FD-2011-MI-1397-2	SRR7629312;ILLUMINA;Paired;;SRX4493109;SRA	Livestock	Bovine	beef	2012	2	25		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668387	SRS3615473	2018-08-01	2018-07-31	ESC_JA7039AA	Assembled	125	151494	5370863	Escherichia coli / Shigella;100.0%	166	47905	4	ESC_TA0484AA_AS
ESC_JA7040AA	DAR-FD-2012-MI-01405-2	SRR7629313;ILLUMINA;Paired;;SRX4493108;SRA	Livestock	Bovine	beef	2013	2	26		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668419	SRS3615472	2018-08-01	2018-07-31	ESC_JA7040AA	Assembled	96	148495	5429019	Escherichia coli / Shigella;100.0%	305	38798	4	ESC_TA0483AA_AS
ESC_JA7041AA	GTA-FD-2012-MI-01620-2	SRR7629314;ILLUMINA;Paired;;SRX4493107;SRA	Livestock	Bovine	beef	2012	12	14		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668409	SRS3615471	2018-08-01	2018-07-31	ESC_JA7041AA	Assembled	76	142852	5422414	Escherichia coli / Shigella;100.0%	355	34536	4	ESC_TA0482AA_AS
ESC_JA7042AA	CAL-FD-2011-MI-1357-1	SRR7629315;ILLUMINA;Paired;;SRX4493106;SRA	Livestock	Bovine	beef	2012	2	17		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668380	SRS3615470	2018-08-01	2018-07-31	ESC_JA7042AA	Assembled	151	142083	5356143	Escherichia coli / Shigella;100.0%	175	32028	4	ESC_TA0481AA_AS
ESC_JA7043AA	BUR-FI-2013-MI-00677-7	SRR7629316;ILLUMINA;Paired;;SRX4493105;SRA	Livestock	Dairy	Dairy	2013	9	19		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668423	SRS3615469	2018-08-01	2018-07-31	ESC_JA7043AA	Assembled	69	148495	5414406	Escherichia coli / Shigella;100.0%	310	42575	4	ESC_TA0480AA_AS
ESC_JA7044AA	GTA-FD-2011-MI-01771	SRR7629317;ILLUMINA;Paired;;SRX4493104;SRA	Livestock	Bovine	beef	2012	3	12		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668392	SRS3615468	2018-08-01	2018-07-31	ESC_JA7044AA	Assembled	121	156329	5332789	Escherichia coli / Shigella;100.0%	154	24082	4	ESC_TA0479AA_AS
ESC_JA7045AA	GTA-FD-2012-MI-01620-1	SRR7629318;ILLUMINA;Paired;;SRX4493103;SRA	Livestock	Bovine	beef	2012	12	16		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668408	SRS3615467	2018-08-01	2018-07-31	ESC_JA7045AA	Assembled	80	156637	5427559	Escherichia coli / Shigella;100.0%	369	32491	4	ESC_TA0478AA_AS
ESC_JA7046AA	CAL-FD-2012-MI-1223-1	SRR7629319;ILLUMINA;Paired;;SRX4493102;SRA	Livestock	Bovine	beef	2012	12	16		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668406	SRS3615466	2018-08-01	2018-07-31	ESC_JA7046AA	Assembled	54	146355	5386884	Escherichia coli / Shigella;100.0%	370	30627	4	ESC_TA0477AA_AS
ESC_JA7047AA	CAL-FD-2012-MI-1215-B-2	SRR7629320;ILLUMINA;Paired;;SRX4493101;SRA	Livestock	Bovine	beef	2012	12	12		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668402	SRS3615465	2018-08-01	2018-07-31	ESC_JA7047AA	Assembled	88	142785	5436367	Escherichia coli / Shigella;98.99%	387	39731	4	ESC_TA0476AA_AS
ESC_JA7048AA	BUR-FI-2013-MI-00677-1	SRR7629321;ILLUMINA;Paired;;SRX4493100;SRA	Livestock	Dairy	Dairy	2013	9	19		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668422	SRS3615464	2018-08-01	2018-07-31	ESC_JA7048AA	Assembled	70	149417	5415777	Escherichia coli / Shigella;100.0%	316	84733	4	ESC_TA0475AA_AS
ESC_JA7049AA	CAL-FD-2011-MI-1354-4	SRR7629322;ILLUMINA;Paired;;SRX4493099;SRA	Livestock	Bovine	beef	2012	2	17		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668383	SRS3615463	2018-08-01	2018-07-31	ESC_JA7049AA	Assembled	131	145943	5423568	Escherichia coli / Shigella;100.0%	340	54687	4	ESC_TA0474AA_AS
ESC_JA7050AA	CAL-FD-2013-MI-0670-1	SRR7629323;ILLUMINA;Paired;;SRX4493098;SRA	Livestock	Dairy	Dairy	2013	9	24		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668427	SRS3615462	2018-08-01	2018-07-31	ESC_JA7050AA	Assembled	91	148495	5418368	Escherichia coli / Shigella;100.0%	328	35328	4	ESC_TA0473AA_AS
ESC_JA7051AA	DAR-FD-2012-MI-01402	SRR7629324;ILLUMINA;Paired;;SRX4493097;SRA	Livestock	Bovine	beef	2013	2	18		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668417	SRS3615461	2018-08-01	2018-07-31	ESC_JA7051AA	Assembled	143	146937	5433021	Escherichia coli / Shigella;100.0%	328	25009	4	ESC_TA0472AA_AS
ESC_JA7052AA	DAR-FD-2012-MI-01405-3	SRR7629325;ILLUMINA;Paired;;SRX4493096;SRA	Livestock	Bovine	beef	2012	12	16		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668405	SRS3615460	2018-08-01	2018-07-31	ESC_JA7052AA	Assembled	79	149433	5429977	Escherichia coli / Shigella;100.0%	364	31352	4	ESC_TA0471AA_AS
ESC_JA7053AA	CAL-FD-2012-MI-1559-0001	SRR7629326;ILLUMINA;Paired;;SRX4493095;SRA	Livestock	Bovine	beef	2013	2	19		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668414	SRS3615459	2018-08-01	2018-07-31	ESC_JA7053AA	Assembled	128	148373	5432033	Escherichia coli / Shigella;100.0%	329	27076	4	ESC_TA0470AA_AS
ESC_JA7054AA	CAL-FD-2012-MI-1554-1	SRR7629327;ILLUMINA;Paired;;SRX4493094;SRA	Livestock	Bovine	beef	2013	2	19		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668415	SRS3615458	2018-08-01	2018-07-31	ESC_JA7054AA	Assembled	94	201750	5337268	Escherichia coli / Shigella;100.0%	295	78646	4	ESC_TA0469AA_AS
ESC_JA7055AA	BUR-FI-2013-MI-00727-6	SRR7629328;ILLUMINA;Paired;;SRX4493093;SRA	Livestock	Dairy	Dairy	2013	9	23		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668426	SRS3615457	2018-08-01	2018-07-31	ESC_JA7055AA	Assembled	73	148495	5414635	Escherichia coli / Shigella;100.0%	299	79475	4	ESC_TA0468AA_AS
ESC_JA7056AA	GTA-FD-2012-MI-01237-2	SRR7629329;ILLUMINA;Paired;;SRX4493092;SRA	Livestock	Bovine	beef	2012	10	15		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668399	SRS3615456	2018-08-01	2018-07-31	ESC_JA7056AA	Assembled	157	146926	5433550	Escherichia coli / Shigella;98.97%	365	30304	4	ESC_TA0467AA_AS
ESC_JA7057AA	DAR-FD-2012-MI-01405-4	SRR7629330;ILLUMINA;Paired;;SRX4493091;SRA	Livestock	Bovine	beef	2013	3	3		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668420	SRS3615455	2018-08-01	2018-07-31	ESC_JA7057AA	Assembled	53	42731	5370620	Escherichia coli / Shigella;100.0%	446	105291	4	ESC_TA0466AA_AS
ESC_JA7058AA	CAL-FD-2011-MI-1357-3	SRR7629331;ILLUMINA;Paired;;SRX4493090;SRA	Livestock	Bovine	beef	2012	2	17		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668382	SRS3615454	2018-08-01	2018-07-31	ESC_JA7058AA	Assembled	43	124405	5449368	Escherichia coli / Shigella;100.0%	386	49379	4	ESC_TA0465AA_AS
ESC_JA7059AA	CAL-FD-2012-MI-1215-B-6	SRR7629332;ILLUMINA;Paired;;SRX4493089;SRA	Livestock	Bovine	beef	2012	12	12		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA454819	SRP151368		SAMN09668403	SRS3615453	2018-08-01	2018-07-31	ESC_JA7059AA	Assembled	74	145037	5439207	Escherichia coli / Shigella;99.37%	393	38951	4	ESC_TA0464AA_AS
ESC_JA8083AA	11-6913	SRR7640600;ILLUMINA;Paired;;SRX4504156;SRA	Human	Human	Homo sapiens; stool	2011	11	7		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738497	SRS3624677	2018-08-12	2018-08-09	ESC_JA8083AA	Assembled	145	149176	5443078	Escherichia coli / Shigella;100.0%	303	40642	4	ESC_TA1674AA_AS
ESC_JA8084AA	11-1455	SRR7640601;ILLUMINA;Paired;;SRX4504155;SRA	Human	Human	Homo sapiens; stool	2011	3	8		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738469	SRS3624676	2018-08-12	2018-08-09	ESC_JA8084AA	Assembled	129	150467	5405920	Escherichia coli / Shigella;100.0%	290	48725	4	ESC_TA1673AA_AS
ESC_JA8085AA	11-0240	SRR7640602;ILLUMINA;Paired;;SRX4504154;SRA	Human	Human	Homo sapiens; stool	2011	1	6		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738463	SRS3624675	2018-08-12	2018-08-09	ESC_JA8085AA	Assembled	91	184317	5374614	Escherichia coli / Shigella;100.0%	167	38538	4	ESC_TA1672AA_AS
ESC_JA8086AA	11-1815	SRR7640603;ILLUMINA;Paired;;SRX4504153;SRA	Human	Human	Homo sapiens; stool	2011	3	24		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738475	SRS3624674	2018-08-12	2018-08-09	ESC_JA8086AA	Assembled	74	148467	5444535	Escherichia coli / Shigella;100.0%	315	44821	4	ESC_TA1671AA_AS
ESC_JA8087AA	11-6498	SRR7640604;ILLUMINA;Paired;;SRX4504152;SRA	Human	Human	Homo sapiens; stool	2011	10	7		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738494	SRS3624673	2018-08-12	2018-08-09	ESC_JA8087AA	Assembled	152	148447	5354132	Escherichia coli / Shigella;100.0%	319	42745	4	ESC_TA1670AA_AS
ESC_JA8088AA	11-2704	SRR7640605;ILLUMINA;Paired;;SRX4504151;SRA	Human	Human	Homo sapiens	2011	4	29		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738480	SRS3624672	2018-08-12	2018-08-09	ESC_JA8088AA	Assembled	67	160112	5424490	Escherichia coli / Shigella;100.0%	285	79351	4	ESC_TA1669AA_AS
ESC_JA8089AA	11-7392	SRR7640606;ILLUMINA;Paired;;SRX4504150;SRA	Human	Human	Homo sapiens	2011	12	1		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738502	SRS3624671	2018-08-12	2018-08-09	ESC_JA8089AA	Assembled	111	156255	5381966	Escherichia coli / Shigella;100.0%	160	50000	4	ESC_TA1668AA_AS
ESC_JA8090AA	11-6772	SRR7640607;ILLUMINA;Paired;;SRX4504149;SRA	Human	Human	Homo sapiens; stool	2011	10	22		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738496	SRS3624670	2018-08-12	2018-08-09	ESC_JA8090AA	Assembled	177	149154	5299211	Escherichia coli / Shigella;100.0%	163	52326	4	ESC_TA1667AA_AS
ESC_JA8091AA	11-2591	SRR7640608;ILLUMINA;Paired;;SRX4504148;SRA	Human	Human	Homo sapiens; stool	2011	5	4		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738479	SRS3624669	2018-08-12	2018-08-09	ESC_JA8091AA	Assembled	46	38866	5344692	Escherichia coli / Shigella;100.0%	500	135621	4	ESC_TA1666AA_AS
ESC_JA8092AA	12-0897	SRR7658183;ILLUMINA;Paired;;SRX4519803;SRA,SRR7640609;ILLUMINA;Paired;;SRX4504147;SRA	Human	Human	Homo sapiens; stool	2012	2	8		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738512	SRS3624668	2018-08-12	2018-08-09	ESC_JA8092AA	Assembled	96	146604	5492240	Escherichia coli / Shigella;99.61%	309	27404	4	ESC_TA1665AA_AS
ESC_JA8093AA	11-1583	SRR7640610;ILLUMINA;Paired;;SRX4504146;SRA	Human	Human	Homo sapiens; stool	2011	3	2		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738472	SRS3624666	2018-08-12	2018-08-09	ESC_JA8093AA	Assembled	68	71354	5426692	Escherichia coli / Shigella;100.0%	400	85219	4	ESC_TA1664AA_AS
ESC_JA8094AA	11-1133	SRR7640611;ILLUMINA;Paired;;SRX4504145;SRA	Human	Human	Homo sapiens; stool	2011	2	18		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738467	SRS3624667	2018-08-12	2018-08-09	ESC_JA8094AA	Assembled	126	169326	5335698	Escherichia coli / Shigella;100.0%	157	28315	4	ESC_TA1663AA_AS
ESC_JA8095AA	11-2838	SRR7640612;ILLUMINA;Paired;;SRX4504144;SRA	Human	Human	Homo sapiens; stool	2011	5	17		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738482	SRS3624665	2018-08-12	2018-08-09	ESC_JA8095AA	Assembled	68	135444	5424596	Escherichia coli / Shigella;100.0%	270	66188	4	ESC_TA1662AA_AS
ESC_JA8096AA	11-1943	SRR7640613;ILLUMINA;Paired;;SRX4504143;SRA	Human	Human	Homo sapiens	2011	3	31		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738478	SRS3624664	2018-08-12	2018-08-09	ESC_JA8096AA	Assembled	83	142782	5450058	Escherichia coli / Shigella;100.0%	340	39384	4	ESC_TA1661AA_AS
ESC_JA8097AA	11-7639	SRR7640614;ILLUMINA;Paired;;SRX4504142;SRA	Human	Human	Homo sapiens; stool	2011	12	8		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738504	SRS3624663	2018-08-12	2018-08-09	ESC_JA8097AA	Assembled	119	148451	5431051	Escherichia coli / Shigella;99.6%	316	41419	4	ESC_TA1660AA_AS
ESC_JA8098AA	11-2735	SRR7640615;ILLUMINA;Paired;;SRX4504141;SRA	Human	Human	Homo sapiens; stool	2011	5	10		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738481	SRS3624662	2018-08-12	2018-08-09	ESC_JA8098AA	Assembled	89	146597	5432819	Escherichia coli / Shigella;100.0%	336	44935	4	ESC_TA1659AA_AS
ESC_JA8099AA	11-1865	SRR7640616;ILLUMINA;Paired;;SRX4504140;SRA	Human	Human	Homo sapiens; stool	2011	3	28		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738476	SRS3624661	2018-08-12	2018-08-09	ESC_JA8099AA	Assembled	136	182938	5414014	Escherichia coli / Shigella;99.36%	173	48418	4	ESC_TA1658AA_AS
ESC_JA8100AA	11-1584	SRR7640617;ILLUMINA;Paired;;SRX4504139;SRA	Human	Human	Homo sapiens; stool	2011	3	3		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738473	SRS3624660	2018-08-12	2018-08-09	ESC_JA8100AA	Assembled	59	53204	5386315	Escherichia coli / Shigella;100.0%	451	103438	4	ESC_TA1657AA_AS
ESC_JA8101AA	11-6436	SRR7640618;ILLUMINA;Paired;;SRX4504138;SRA	Human	Human	Homo sapiens; stool	2011	10	7		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738493	SRS3624659	2018-08-12	2018-08-09	ESC_JA8101AA	Assembled	147	149272	5296605	Escherichia coli / Shigella;100.0%	136	40200	4	ESC_TA1656AA_AS
ESC_JA8102AA	11-6021	SRR7640619;ILLUMINA;Paired;;SRX4504137;SRA	Human	Human	Homo sapiens	2011	9	14		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738492	SRS3624658	2018-08-12	2018-08-09	ESC_JA8102AA	Assembled	139	157828	5299353	Escherichia coli / Shigella;100.0%	156	46867	4	ESC_TA1655AA_AS
ESC_JA8103AA	12-0103	SRR7640620;ILLUMINA;Paired;;SRX4504136;SRA	Human	Human	Homo sapiens; stool	2011	12	28		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738507	SRS3624657	2018-08-12	2018-08-09	ESC_JA8103AA	Assembled	145	148451	5393428	Escherichia coli / Shigella;100.0%	315	33015	4	ESC_TA1654AA_AS
ESC_JA8104AA	11-1198	SRR7640621;ILLUMINA;Paired;;SRX4504135;SRA	Human	Human	Homo sapiens; stool	2011	2	21		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738468	SRS3624656	2018-08-12	2018-08-09	ESC_JA8104AA	Assembled	151	147542	5414938	Escherichia coli / Shigella;100.0%	279	40860	4	ESC_TA1653AA_AS
ESC_JA8105AA	11-7032	SRR7640622;ILLUMINA;Paired;;SRX4504134;SRA	Human	Human	Homo sapiens; stool	2011	11	8		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738498	SRS3624655	2018-08-12	2018-08-09	ESC_JA8105AA	Assembled	116	146608	5300776	Escherichia coli / Shigella;100.0%	151	50806	4	ESC_TA1652AA_AS
ESC_JA8106AA	11-5140	SRR7640623;ILLUMINA;Paired;;SRX4504133;SRA	Human	Human	Homo sapiens	2011	8	18		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738486	SRS3624654	2018-08-12	2018-08-09	ESC_JA8106AA	Assembled	130	148582	5536690	Escherichia coli / Shigella;98.95%	220	45574	4	ESC_TA1651AA_AS
ESC_JA8107AA	11-5569	SRR7640624;ILLUMINA;Paired;;SRX4504132;SRA	Human	Human	Homo sapiens; stool	2011	9	7		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738489	SRS3624653	2018-08-12	2018-08-09	ESC_JA8107AA	Assembled	141	149858	5357501	Escherichia coli / Shigella;100.0%	320	35858	4	ESC_TA1650AA_AS
ESC_JA8108AA	11-6529	SRR7640625;ILLUMINA;Paired;;SRX4504131;SRA	Human	Human	Homo sapiens; stool	2011	10	10		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738495	SRS3624652	2018-08-12	2018-08-09	ESC_JA8108AA	Assembled	125	148451	5350075	Escherichia coli / Shigella;100.0%	304	48756	4	ESC_TA1649AA_AS
ESC_JA8109AA	11-1582	SRR7640626;ILLUMINA;Paired;;SRX4504130;SRA	Human	Human	Homo sapiens; stool	2011	3	2		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738471	SRS3624651	2018-08-12	2018-08-09	ESC_JA8109AA	Assembled	46	96432	5433967	Escherichia coli / Shigella;100.0%	311	81422	4	ESC_TA1648AA_AS
ESC_JA8110AA	11-5789	SRR7640627;ILLUMINA;Paired;;SRX4504129;SRA	Human	Human	Homo sapiens; stool	2011	7	17		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738491	SRS3624650	2018-08-12	2018-08-09	ESC_JA8110AA	Assembled	135	156324	5351875	Escherichia coli / Shigella;100.0%	301	43611	4	ESC_TA1647AA_AS
ESC_JA8111AA	11-4712	SRR7640628;ILLUMINA;Paired;;SRX4504128;SRA	Human	Human	Homo sapiens	2011	8	5		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738485	SRS3624649	2018-08-12	2018-08-09	ESC_JA8111AA	Assembled	149	156264	5358774	Escherichia coli / Shigella;100.0%	142	45141	4	ESC_TA1646AA_AS
ESC_JA8112AA	11-3726	SRR7640629;ILLUMINA;Paired;;SRX4504127;SRA	Human	Human	Homo sapiens; stool	2011	6	22		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738484	SRS3624648	2018-08-12	2018-08-09	ESC_JA8112AA	Assembled	130	149411	5358242	Escherichia coli / Shigella;100.0%	318	45721	4	ESC_TA1645AA_AS
ESC_JA8113AA	11-7572	SRR7640630;ILLUMINA;Paired;;SRX4504126;SRA	Human	Human	Homo sapiens; stool	2011	11	24		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738503	SRS3624647	2018-08-12	2018-08-09	ESC_JA8113AA	Assembled	122	157941	5299766	Escherichia coli / Shigella;100.0%	154	43643	4	ESC_TA1644AA_AS
ESC_JA8114AA	11-7391	SRR7640631;ILLUMINA;Paired;;SRX4504125;SRA	Human	Human	Homo sapiens	2011	12	1		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738501	SRS3624646	2018-08-12	2018-08-09	ESC_JA8114AA	Assembled	64	101607	5481441	Escherichia coli / Shigella;100.0%	399	40473	4	ESC_TA1643AA_AS
ESC_JA8115AA	11-1516	SRR7640632;ILLUMINA;Paired;;SRX4504124;SRA	Human	Human	Homo sapiens; stool	2011	3	10		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738470	SRS3624645	2018-08-12	2018-08-09	ESC_JA8115AA	Assembled	76	118145	5395145	Escherichia coli / Shigella;100.0%	304	133158	4	ESC_TA1642AA_AS
ESC_JA8116AA	11-5371	SRR7640633;ILLUMINA;Paired;;SRX4504123;SRA	Human	Human	Homo sapiens	2011	8	21		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738487	SRS3624644	2018-08-12	2018-08-09	ESC_JA8116AA	Assembled	149	149389	5431505	Escherichia coli / Shigella;100.0%	291	44737	4	ESC_TA1641AA_AS
ESC_JA8117AA	11-7771	SRR7640634;ILLUMINA;Paired;;SRX4504122;SRA	Human	Human	Homo sapiens; stool	2011	12	12		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738506	SRS3624643	2018-08-12	2018-08-09	ESC_JA8117AA	Assembled	174	156256	5299720	Escherichia coli / Shigella;100.0%	148	46936	4	ESC_TA1640AA_AS
ESC_JA8118AA	11-0896	SRR7640635;ILLUMINA;Paired;;SRX4504121;SRA	Human	Human	Homo sapiens; stool	2011	2	8		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738464	SRS3624642	2018-08-12	2018-08-09	ESC_JA8118AA	Assembled	126	148578	5373904	Escherichia coli / Shigella;100.0%	166	52222	4	ESC_TA1639AA_AS
ESC_JA8119AA	12-0223	SRR7640636;ILLUMINA;Paired;;SRX4504120;SRA	Human	Human	Homo sapiens; stool	2012	1	12		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738509	SRS3624641	2018-08-12	2018-08-09	ESC_JA8119AA	Assembled	131	149121	5297867	Escherichia coli / Shigella;100.0%	173	26736	4	ESC_TA1638AA_AS
ESC_JA8120AA	11-1024	SRR7640637;ILLUMINA;Paired;;SRX4504119;SRA	Human	Human	Homo sapiens; stool	2011	2	11		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738465	SRS3624640	2018-08-12	2018-08-09	ESC_JA8120AA	Assembled	68	136976	5362827	Escherichia coli / Shigella;100.0%	273	119272	4	ESC_TA1637AA_AS
ESC_JA8121AA	12-0745	SRR7640638;ILLUMINA;Paired;;SRX4504118;SRA	Human	Human	Homo sapiens; stool	2012	1	16		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738511	SRS3624639	2018-08-12	2018-08-09	ESC_JA8121AA	Assembled	157	146604	5441956	Escherichia coli / Shigella;100.0%	156	24106	4	ESC_TA1636AA_AS
ESC_JA8122AA	11-1867	SRR7640639;ILLUMINA;Paired;;SRX4504117;SRA	Human	Human	Homo sapiens	2011	3	25		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738477	SRS3624638	2018-08-12	2018-08-09	ESC_JA8122AA	Assembled	96	152983	5419614	Escherichia coli / Shigella;100.0%	275	134819	4	ESC_TA1635AA_AS
ESC_JA8123AA	11-7132	SRR7640640;ILLUMINA;Paired;;SRX4504116;SRA	Human	Human	Homo sapiens; stool	2011	11	15		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738499	SRS3624637	2018-08-12	2018-08-09	ESC_JA8123AA	Assembled	153	148451	5414764	Escherichia coli / Shigella;100.0%	325	51447	4	ESC_TA1634AA_AS
ESC_JA8124AA	11-5786	SRR7640641;ILLUMINA;Paired;;SRX4504115;SRA	Human	Human	Homo sapiens; stool	2011	8	9		North America	Canada							National Microbiology Laboratory	Escherichia coli		O157						PRJNA481261	SRP156242		SAMN09738490	SRS3624636	2018-08-12	2018-08-09	ESC_JA8124AA	Assembled	136	151530	5303461	Escherichia coli / Shigella;100.0%	171	49305	4	ESC_TA1633AA_AS
