"Uberstrain","ST_Country","N_human_e.coli_shigella","N_bovine_e.coli_shigella","N_swine_e.coli_shigella","N_poultry_e.coli_shigella","N_dog_e.coli_shigella","N_water_e.coli_shigella","Name.x","Barcode.x","Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status).x","Source Niche.x","Source Type.x","Source Details.x","Collection Year.x","Collection Month.x","Collection Day.x","Collection Time.x","Continent.x","Country.x","Region.x","District.x","City.x","Post Code.x","Latitude.x","Longitude.x","Lab Contact.x","Species.x","Serological Group.x","Serotype.x","EcoR Cluster.x","Path/Nonpath.x","Simple Patho.x","Comment.x","Simple Disease.x","Bio Project ID.x","Project ID.x","Disease.x","Sample ID.x","Secondary Sample ID.x","Date Entered.x","Release Date.x","Differences","ST","ST Complex","Lineage","Subspecies","adk","fumC","gyrB","icd","mdh","purA","recA","is_common_ST","is_common_country","is_bovine","is_swine","is_poultry","is_human","is_human2","is_dog","is_water","is_concerned_host","Name.y","Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status).y","Source Niche.y","Source Type.y","Source Details.y","Collection Year.y","Collection Month.y","Collection Day.y","Collection Time.y","Continent.y","Country.y","Region.y","District.y","City.y","Post Code.y","Latitude.y","Longitude.y","Lab Contact.y","Species.y","Serological Group.y","Serotype.y","EcoR Cluster.y","Path/Nonpath.y","Simple Patho.y","Simple Disease.y","Comment.y","Bio Project ID.y","Project ID.y","Disease.y","Sample ID.y","Secondary Sample ID.y","Date Entered.y","Release Date.y","Barcode.y","Status","Coverage","N50","Length","Contig Number(>=200 bp)","Low Quality Bases","Version","Assembly barcode"
"ESC_DB3967AA","131_United States",2591,1,36,237,112,25,"EC-Dog-CO80526PPY40020","ESC_DB3967AA","SRR23049459;ILLUMINA;Paired;;SRX19003037;SRA","Companion Animal","Canine","dog; Urine",2021,1,16,"","North America","United States","Colorado","","","",NA,NA,"USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories - DBPL","Escherichia coli","","","","","","","","PRJNA510384","SRP256141","","SAMN32677382","SRS16423080",2023-01-12,2023-01-11,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"yes","EC-Dog-CO80526PPY40020","SRR23049459;ILLUMINA;Paired;;SRX19003037;SRA","Companion Animal","Canine","dog; Urine",2021,1,16,NA,"North America","United States","Colorado","","",NA,NA,NA,"USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories - DBPL","Escherichia coli",NA,"",NA,"","","","","PRJNA510384","SRP256141","","SAMN32677382","SRS16423080",2023-01-12,2023-01-11,"ESC_DB3967AA","Assembled",98,90616,4828294,127,14363,5,"ESC_HC7276AA_AS"
"ESC_DB3971AA","131_United States",2591,1,36,237,112,25,"EC-Dog-AL36849PPY40075","ESC_DB3971AA","SRR23049463;ILLUMINA;Paired;;SRX19003033;SRA","Companion Animal","Canine","dog; skin biopsy",2021,3,16,"","North America","United States","Alabama","","","",NA,NA,"USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories - DBPL","Escherichia coli","","","","","","","","PRJNA510384","SRP256141","","SAMN32677351","SRS16423076",2023-01-12,2023-01-11,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"yes","EC-Dog-AL36849PPY40075","SRR23049463;ILLUMINA;Paired;;SRX19003033;SRA","Companion Animal","Canine","dog; skin biopsy",2021,3,16,NA,"North America","United States","Alabama","","",NA,NA,NA,"USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories - DBPL","Escherichia coli",NA,"",NA,"","","","","PRJNA510384","SRP256141","","SAMN32677351","SRS16423076",2023-01-12,2023-01-11,"ESC_DB3971AA","Assembled",80,85856,5217099,179,22467,5,"ESC_HC7280AA_AS"
"ESC_DB4017AA","131_United States",2591,1,36,237,112,25,"EC-Chicken-CA95616PPY40023","ESC_DB4017AA","SRR23049509;ILLUMINA;Paired;;SRX19002987;SRA","Poultry","Poultry","chicken; Coelomic cavity",2021,1,15,"","North America","United States","California","","","",NA,NA,"USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories - DBPL","Escherichia coli","","","","","","","","PRJNA510384","SRP256141","","SAMN32677371","SRS16423030",2023-01-12,2023-01-11,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"yes","EC-Chicken-CA95616PPY40023","SRR23049509;ILLUMINA;Paired;;SRX19002987;SRA","Poultry","Poultry","chicken; Coelomic cavity",2021,1,15,NA,"North America","United States","California","","",NA,NA,NA,"USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories - DBPL","Escherichia coli",NA,"",NA,"","","","","PRJNA510384","SRP256141","","SAMN32677371","SRS16423030",2023-01-12,2023-01-11,"ESC_DB4017AA","Assembled",38,313229,5267925,80,10104,5,"ESC_HC7326AA_AS"
"ESC_DB4051AA","131_United States",2591,1,36,237,112,25,"EC-Dog-FL34741PPY40081","ESC_DB4051AA","SRR23049543;ILLUMINA;Paired;;SRX19002953;SRA","Companion Animal","Canine","dog; Urine",2021,12,15,"","North America","United States","Florida","","","",NA,NA,"USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories - DBPL","Escherichia coli","","","","","","","","PRJNA510384","SRP256141","","SAMN32677414","SRS16422996",2023-01-12,2023-01-11,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"yes","EC-Dog-FL34741PPY40081","SRR23049543;ILLUMINA;Paired;;SRX19002953;SRA","Companion Animal","Canine","dog; Urine",2021,12,15,NA,"North America","United States","Florida","","",NA,NA,NA,"USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories - DBPL","Escherichia coli",NA,"",NA,"","","","","PRJNA510384","SRP256141","","SAMN32677414","SRS16422996",2023-01-12,2023-01-11,"ESC_DB4051AA","Assembled",42,38777,5309175,374,66693,5,"ESC_HC7360AA_AS"
"ESC_DB4475AA","131_United States",2591,1,36,237,112,25,"22MD10GT05-EC","ESC_DB4475AA","SRR23061399;ILLUMINA;Paired;;SRX19014688;SRA","Poultry","Poultry","ground turkey",2022,NA,NA,"","North America","United States","Maryland","","","",NA,NA,"PulseNet Next Generation Subtyping Methods Unit","Escherichia coli","","","","","","","","PRJNA292663","SRP161673","","SAMN32709210","SRS16434175",2023-01-13,2023-01-12,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"yes","22MD10GT05-EC","SRR23061399;ILLUMINA;Paired;;SRX19014688;SRA","Poultry","Poultry","ground turkey",2022,NA,NA,NA,"North America","United States","Maryland","","",NA,NA,NA,"PulseNet Next Generation Subtyping Methods Unit","Escherichia coli",NA,"",NA,"","","","","PRJNA292663","SRP161673","","SAMN32709210","SRS16434175",2023-01-13,2023-01-12,"ESC_DB4475AA","Assembled",128,181109,5301431,146,2964,5,"ESC_HC7780AA_AS"
"ESC_DB4637AA","131_United States",2591,1,36,237,112,25,"22TX07CB05-EC","ESC_DB4637AA","SRR23079300;ILLUMINA;Paired;;SRX19032223;SRA","Poultry","Poultry","chicken thighs",2022,7,NA,"","North America","United States","Texas","","","",NA,NA,"FDA CVM NARMS - Texas Tech University","Escherichia coli","","","","","","","","PRJNA292663","SRP161673","","SAMN32733274","SRS16450641",2023-01-15,2023-01-13,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"yes","22TX07CB05-EC","SRR23079300;ILLUMINA;Paired;;SRX19032223;SRA","Poultry","Poultry","chicken thighs",2022,7,NA,NA,"North America","United States","Texas","","",NA,NA,NA,"FDA CVM NARMS - Texas Tech University","Escherichia coli",NA,"",NA,"","","","","PRJNA292663","SRP161673","","SAMN32733274","SRS16450641",2023-01-15,2023-01-13,"ESC_DB4637AA","Assembled",126,672298,5252474,116,5096,5,"ESC_HC7945AA_AS"
"ESC_DB4647AA","131_United States",2591,1,36,237,112,25,"Microbial","ESC_DB4647AA","SRR23078745;ILLUMINA;Paired;;SRX19031690;SRA","Human","Human","Homo sapiens; urine",2023,NA,NA,"","North America","United States","","","","",NA,NA,"Illumina","Escherichia coli","","","","","","","","PRJNA288601","SRP074197","","SAMN32731540","SRS16450108",2023-01-15,2023-01-13,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","Microbial","SRR23078745;ILLUMINA;Paired;;SRX19031690;SRA","Human","Human","Homo sapiens; urine",2023,NA,NA,NA,"North America","United States","","","",NA,NA,NA,"Illumina","Escherichia coli",NA,"",NA,"","","","","PRJNA288601","SRP074197","","SAMN32731540","SRS16450108",2023-01-15,2023-01-13,"ESC_DB4647AA","Assembled",72,209507,5023886,96,2835,5,"ESC_HC7955AA_AS"
"ESC_DB4804AA","131_United States",2591,1,36,237,112,25,"VUTI_353","ESC_DB4804AA","SRR23103606;ILLUMINA;Paired;;SRX19055153;SRA","Human","Human","Homo sapiens",2019,NA,NA,"","North America","United States","Tennessee","Davidson County","Nashville-Davidson","",NA,NA,"Next Gen Diagnostics","Escherichia coli","","","","","","","","PRJNA924840","SRP417966","","SAMN32772504","SRS16471256",2023-01-18,2023-01-17,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","VUTI_353","SRR23103606;ILLUMINA;Paired;;SRX19055153;SRA","Human","Human","Homo sapiens",2019,NA,NA,NA,"North America","United States","Tennessee","Davidson County","Nashville-Davidson",NA,NA,NA,"Next Gen Diagnostics","Escherichia coli",NA,"",NA,"","","","","PRJNA924840","SRP417966","","SAMN32772504","SRS16471256",2023-01-18,2023-01-17,"ESC_DB4804AA","Assembled",67,222568,5028996,80,1762,5,"ESC_HC8129AA_AS"
"ESC_DB4811AA","131_United States",2591,1,36,237,112,25,"VUTI_335","ESC_DB4811AA","SRR23103613;ILLUMINA;Paired;;SRX19055146;SRA","Human","Human","Homo sapiens",2019,NA,NA,"","North America","United States","Tennessee","Davidson County","Nashville-Davidson","",NA,NA,"Next Gen Diagnostics","Escherichia coli","","","","","","","","PRJNA924840","SRP417966","","SAMN32772498","SRS16471249",2023-01-18,2023-01-17,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","VUTI_335","SRR23103613;ILLUMINA;Paired;;SRX19055146;SRA","Human","Human","Homo sapiens",2019,NA,NA,NA,"North America","United States","Tennessee","Davidson County","Nashville-Davidson",NA,NA,NA,"Next Gen Diagnostics","Escherichia coli",NA,"",NA,"","","","","PRJNA924840","SRP417966","","SAMN32772498","SRS16471249",2023-01-18,2023-01-17,"ESC_DB4811AA","Assembled",18,178586,5126081,81,7449,5,"ESC_HC8136AA_AS"
"ESC_DB4817AA","131_United States",2591,1,36,237,112,25,"VUTI_315","ESC_DB4817AA","SRR23103619;ILLUMINA;Paired;;SRX19055140;SRA","Human","Human","Homo sapiens",2019,NA,NA,"","North America","United States","Tennessee","Davidson County","Nashville-Davidson","",NA,NA,"Next Gen Diagnostics","Escherichia coli","","","","","","","","PRJNA924840","SRP417966","","SAMN32772492","SRS16471243",2023-01-18,2023-01-17,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","VUTI_315","SRR23103619;ILLUMINA;Paired;;SRX19055140;SRA","Human","Human","Homo sapiens",2019,NA,NA,NA,"North America","United States","Tennessee","Davidson County","Nashville-Davidson",NA,NA,NA,"Next Gen Diagnostics","Escherichia coli",NA,"",NA,"","","","","PRJNA924840","SRP417966","","SAMN32772492","SRS16471243",2023-01-18,2023-01-17,"ESC_DB4817AA","Assembled",41,229974,5074817,68,2224,5,"ESC_HC8142AA_AS"
"ESC_DB4819AA","131_United States",2591,1,36,237,112,25,"VUMC_SB-17","ESC_DB4819AA","SRR23103621;ILLUMINA;Paired;;SRX19055138;SRA","Human","Human","Homo sapiens",2021,NA,NA,"","North America","United States","Tennessee","Davidson County","Nashville-Davidson","",NA,NA,"Next Gen Diagnostics","Escherichia coli","","","","","","","","PRJNA924840","SRP417966","","SAMN32772419","SRS16471241",2023-01-18,2023-01-17,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","VUMC_SB-17","SRR23103621;ILLUMINA;Paired;;SRX19055138;SRA","Human","Human","Homo sapiens",2021,NA,NA,NA,"North America","United States","Tennessee","Davidson County","Nashville-Davidson",NA,NA,NA,"Next Gen Diagnostics","Escherichia coli",NA,"",NA,"","","","","PRJNA924840","SRP417966","","SAMN32772419","SRS16471241",2023-01-18,2023-01-17,"ESC_DB4819AA","Assembled",489,202819,5295921,118,1340,5,"ESC_HC8144AA_AS"
"ESC_DB4828AA","131_United States",2591,1,36,237,112,25,"VUTI_262","ESC_DB4828AA","SRR23103630;ILLUMINA;Paired;;SRX19055129;SRA","Human","Human","Homo sapiens",2019,NA,NA,"","North America","United States","Tennessee","Davidson County","Nashville-Davidson","",NA,NA,"Next Gen Diagnostics","Escherichia coli","","","","","","","","PRJNA924840","SRP417966","","SAMN32772482","SRS16471232",2023-01-18,2023-01-17,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","VUTI_262","SRR23103630;ILLUMINA;Paired;;SRX19055129;SRA","Human","Human","Homo sapiens",2019,NA,NA,NA,"North America","United States","Tennessee","Davidson County","Nashville-Davidson",NA,NA,NA,"Next Gen Diagnostics","Escherichia coli",NA,"",NA,"","","","","PRJNA924840","SRP417966","","SAMN32772482","SRS16471232",2023-01-18,2023-01-17,"ESC_DB4828AA","Assembled",35,198731,4890790,101,3015,5,"ESC_HC8153AA_AS"
"ESC_DB4830AA","131_United States",2591,1,36,237,112,25,"VUMC_SB-16","ESC_DB4830AA","SRR23103632;ILLUMINA;Paired;;SRX19055127;SRA","Human","Human","Homo sapiens",2021,NA,NA,"","North America","United States","Tennessee","Davidson County","Nashville-Davidson","",NA,NA,"Next Gen Diagnostics","Escherichia coli","","","","","","","","PRJNA924840","SRP417966","","SAMN32772418","SRS16471230",2023-01-18,2023-01-17,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","VUMC_SB-16","SRR23103632;ILLUMINA;Paired;;SRX19055127;SRA","Human","Human","Homo sapiens",2021,NA,NA,NA,"North America","United States","Tennessee","Davidson County","Nashville-Davidson",NA,NA,NA,"Next Gen Diagnostics","Escherichia coli",NA,"",NA,"","","","","PRJNA924840","SRP417966","","SAMN32772418","SRS16471230",2023-01-18,2023-01-17,"ESC_DB4830AA","Assembled",423,202819,5403707,117,1565,5,"ESC_HC8155AA_AS"
"ESC_DB4832AA","131_United States",2591,1,36,237,112,25,"VUTI_253","ESC_DB4832AA","SRR23103634;ILLUMINA;Paired;;SRX19055125;SRA","Human","Human","Homo sapiens",2019,NA,NA,"","North America","United States","Tennessee","Davidson County","Nashville-Davidson","",NA,NA,"Next Gen Diagnostics","Escherichia coli","","","","","","","","PRJNA924840","SRP417966","","SAMN32772479","SRS16471228",2023-01-18,2023-01-17,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","VUTI_253","SRR23103634;ILLUMINA;Paired;;SRX19055125;SRA","Human","Human","Homo sapiens",2019,NA,NA,NA,"North America","United States","Tennessee","Davidson County","Nashville-Davidson",NA,NA,NA,"Next Gen Diagnostics","Escherichia coli",NA,"",NA,"","","","","PRJNA924840","SRP417966","","SAMN32772479","SRS16471228",2023-01-18,2023-01-17,"ESC_DB4832AA","Assembled",36,178538,5149769,127,3690,5,"ESC_HC8157AA_AS"
"ESC_DB4835AA","131_United States",2591,1,36,237,112,25,"VUTI_239","ESC_DB4835AA","SRR23103637;ILLUMINA;Paired;;SRX19055122;SRA","Human","Human","Homo sapiens",2019,NA,NA,"","North America","United States","Tennessee","Davidson County","Nashville-Davidson","",NA,NA,"Next Gen Diagnostics","Escherichia coli","","","","","","","","PRJNA924840","SRP417966","","SAMN32772476","SRS16471225",2023-01-18,2023-01-17,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","VUTI_239","SRR23103637;ILLUMINA;Paired;;SRX19055122;SRA","Human","Human","Homo sapiens",2019,NA,NA,NA,"North America","United States","Tennessee","Davidson County","Nashville-Davidson",NA,NA,NA,"Next Gen Diagnostics","Escherichia coli",NA,"",NA,"","","","","PRJNA924840","SRP417966","","SAMN32772476","SRS16471225",2023-01-18,2023-01-17,"ESC_DB4835AA","Assembled",49,136612,5166944,138,2935,5,"ESC_HC8160AA_AS"
"ESC_DB4836AA","131_United States",2591,1,36,237,112,25,"VUTI_237","ESC_DB4836AA","SRR23103638;ILLUMINA;Paired;;SRX19055121;SRA","Human","Human","Homo sapiens",2019,NA,NA,"","North America","United States","Tennessee","Davidson County","Nashville-Davidson","",NA,NA,"Next Gen Diagnostics","Escherichia coli","","","","","","","","PRJNA924840","SRP417966","","SAMN32772475","SRS16471224",2023-01-18,2023-01-17,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","VUTI_237","SRR23103638;ILLUMINA;Paired;;SRX19055121;SRA","Human","Human","Homo sapiens",2019,NA,NA,NA,"North America","United States","Tennessee","Davidson County","Nashville-Davidson",NA,NA,NA,"Next Gen Diagnostics","Escherichia coli",NA,"",NA,"","","","","PRJNA924840","SRP417966","","SAMN32772475","SRS16471224",2023-01-18,2023-01-17,"ESC_DB4836AA","Assembled",51,319830,5125458,88,2354,5,"ESC_HC8161AA_AS"
"ESC_DB4841AA","131_United States",2591,1,36,237,112,25,"VUMC_SB-15","ESC_DB4841AA","SRR23103643;ILLUMINA;Paired;;SRX19055116;SRA","Human","Human","Homo sapiens",2021,NA,NA,"","North America","United States","Tennessee","Davidson County","Nashville-Davidson","",NA,NA,"Next Gen Diagnostics","Escherichia coli","","","","","","","","PRJNA924840","SRP417966","","SAMN32772417","SRS16471219",2023-01-18,2023-01-17,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","VUMC_SB-15","SRR23103643;ILLUMINA;Paired;;SRX19055116;SRA","Human","Human","Homo sapiens",2021,NA,NA,NA,"North America","United States","Tennessee","Davidson County","Nashville-Davidson",NA,NA,NA,"Next Gen Diagnostics","Escherichia coli",NA,"",NA,"","","","","PRJNA924840","SRP417966","","SAMN32772417","SRS16471219",2023-01-18,2023-01-17,"ESC_DB4841AA","Assembled",593,276296,5275123,102,1388,5,"ESC_HC8166AA_AS"
"ESC_DB4854AA","131_United States",2591,1,36,237,112,25,"VUTI_183","ESC_DB4854AA","SRR23103656;ILLUMINA;Paired;;SRX19055103;SRA","Human","Human","Homo sapiens",2019,NA,NA,"","North America","United States","Tennessee","Davidson County","Nashville-Davidson","",NA,NA,"Next Gen Diagnostics","Escherichia coli","","","","","","","","PRJNA924840","SRP417966","","SAMN32772460","SRS16471206",2023-01-18,2023-01-17,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","VUTI_183","SRR23103656;ILLUMINA;Paired;;SRX19055103;SRA","Human","Human","Homo sapiens",2019,NA,NA,NA,"North America","United States","Tennessee","Davidson County","Nashville-Davidson",NA,NA,NA,"Next Gen Diagnostics","Escherichia coli",NA,"",NA,"","","","","PRJNA924840","SRP417966","","SAMN32772460","SRS16471206",2023-01-18,2023-01-17,"ESC_DB4854AA","Assembled",29,238507,5108907,168,8429,5,"ESC_HC8179AA_AS"
"ESC_DB4855AA","131_United States",2591,1,36,237,112,25,"VUTI_179","ESC_DB4855AA","SRR23103657;ILLUMINA;Paired;;SRX19055102;SRA","Human","Human","Homo sapiens",2019,NA,NA,"","North America","United States","Tennessee","Davidson County","Nashville-Davidson","",NA,NA,"Next Gen Diagnostics","Escherichia coli","","","","","","","","PRJNA924840","SRP417966","","SAMN32772459","SRS16471205",2023-01-18,2023-01-17,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","VUTI_179","SRR23103657;ILLUMINA;Paired;;SRX19055102;SRA","Human","Human","Homo sapiens",2019,NA,NA,NA,"North America","United States","Tennessee","Davidson County","Nashville-Davidson",NA,NA,NA,"Next Gen Diagnostics","Escherichia coli",NA,"",NA,"","","","","PRJNA924840","SRP417966","","SAMN32772459","SRS16471205",2023-01-18,2023-01-17,"ESC_DB4855AA","Assembled",24,205103,5113196,90,4829,5,"ESC_HC8180AA_AS"
"ESC_DB4856AA","131_United States",2591,1,36,237,112,25,"VUTI_178","ESC_DB4856AA","SRR23103658;ILLUMINA;Paired;;SRX19055101;SRA","Human","Human","Homo sapiens",2019,NA,NA,"","North America","United States","Tennessee","Davidson County","Nashville-Davidson","",NA,NA,"Next Gen Diagnostics","Escherichia coli","","","","","","","","PRJNA924840","SRP417966","","SAMN32772458","SRS16471204",2023-01-18,2023-01-17,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","VUTI_178","SRR23103658;ILLUMINA;Paired;;SRX19055101;SRA","Human","Human","Homo sapiens",2019,NA,NA,NA,"North America","United States","Tennessee","Davidson County","Nashville-Davidson",NA,NA,NA,"Next Gen Diagnostics","Escherichia coli",NA,"",NA,"","","","","PRJNA924840","SRP417966","","SAMN32772458","SRS16471204",2023-01-18,2023-01-17,"ESC_DB4856AA","Assembled",30,159374,5082545,106,3039,5,"ESC_HC8181AA_AS"
"ESC_DB4861AA","131_United States",2591,1,36,237,112,25,"VUTI_164","ESC_DB4861AA","SRR23103663;ILLUMINA;Paired;;SRX19055096;SRA","Human","Human","Homo sapiens",2019,NA,NA,"","North America","United States","Tennessee","Davidson County","Nashville-Davidson","",NA,NA,"Next Gen Diagnostics","Escherichia coli","","","","","","","","PRJNA924840","SRP417966","","SAMN32772453","SRS16471199",2023-01-18,2023-01-17,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","VUTI_164","SRR23103663;ILLUMINA;Paired;;SRX19055096;SRA","Human","Human","Homo sapiens",2019,NA,NA,NA,"North America","United States","Tennessee","Davidson County","Nashville-Davidson",NA,NA,NA,"Next Gen Diagnostics","Escherichia coli",NA,"",NA,"","","","","PRJNA924840","SRP417966","","SAMN32772453","SRS16471199",2023-01-18,2023-01-17,"ESC_DB4861AA","Assembled",45,311945,5166100,98,2588,5,"ESC_HC8186AA_AS"
"ESC_DB4867AA","131_United States",2591,1,36,237,112,25,"VUTI_153","ESC_DB4867AA","SRR23103669;ILLUMINA;Paired;;SRX19055090;SRA","Human","Human","Homo sapiens",2019,NA,NA,"","North America","United States","Tennessee","Davidson County","Nashville-Davidson","",NA,NA,"Next Gen Diagnostics","Escherichia coli","","","","","","","","PRJNA924840","SRP417966","","SAMN32772448","SRS16471193",2023-01-18,2023-01-17,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","VUTI_153","SRR23103669;ILLUMINA;Paired;;SRX19055090;SRA","Human","Human","Homo sapiens",2019,NA,NA,NA,"North America","United States","Tennessee","Davidson County","Nashville-Davidson",NA,NA,NA,"Next Gen Diagnostics","Escherichia coli",NA,"",NA,"","","","","PRJNA924840","SRP417966","","SAMN32772448","SRS16471193",2023-01-18,2023-01-17,"ESC_DB4867AA","Assembled",28,270842,4938855,83,3718,5,"ESC_HC8192AA_AS"
"ESC_DB4872AA","131_United States",2591,1,36,237,112,25,"VUTI_140","ESC_DB4872AA","SRR23103674;ILLUMINA;Paired;;SRX19055085;SRA","Human","Human","Homo sapiens",2019,NA,NA,"","North America","United States","Tennessee","Davidson County","Nashville-Davidson","",NA,NA,"Next Gen Diagnostics","Escherichia coli","","","","","","","","PRJNA924840","SRP417966","","SAMN32772443","SRS16471188",2023-01-18,2023-01-17,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","VUTI_140","SRR23103674;ILLUMINA;Paired;;SRX19055085;SRA","Human","Human","Homo sapiens",2019,NA,NA,NA,"North America","United States","Tennessee","Davidson County","Nashville-Davidson",NA,NA,NA,"Next Gen Diagnostics","Escherichia coli",NA,"",NA,"","","","","PRJNA924840","SRP417966","","SAMN32772443","SRS16471188",2023-01-18,2023-01-17,"ESC_DB4872AA","Assembled",20,178742,5126809,98,15489,5,"ESC_HC8197AA_AS"
"ESC_DB4875AA","131_United States",2591,1,36,237,112,25,"VUMC_SB-12","ESC_DB4875AA","SRR23103677;ILLUMINA;Paired;;SRX19055082;SRA","Human","Human","Homo sapiens",2021,NA,NA,"","North America","United States","Tennessee","Davidson County","Nashville-Davidson","",NA,NA,"Next Gen Diagnostics","Escherichia coli","","","","","","","","PRJNA924840","SRP417966","","SAMN32772414","SRS16471185",2023-01-18,2023-01-17,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","VUMC_SB-12","SRR23103677;ILLUMINA;Paired;;SRX19055082;SRA","Human","Human","Homo sapiens",2021,NA,NA,NA,"North America","United States","Tennessee","Davidson County","Nashville-Davidson",NA,NA,NA,"Next Gen Diagnostics","Escherichia coli",NA,"",NA,"","","","","PRJNA924840","SRP417966","","SAMN32772414","SRS16471185",2023-01-18,2023-01-17,"ESC_DB4875AA","Assembled",467,227033,5224369,97,1506,5,"ESC_HC8200AA_AS"
