"Uberstrain","ST_Country","N_human_e.coli_shigella","N_bovine_e.coli_shigella","N_swine_e.coli_shigella","N_poultry_e.coli_shigella","N_dog_e.coli_shigella","N_water_e.coli_shigella","Name.x","Barcode.x","Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status).x","Source Niche.x","Source Type.x","Source Details.x","Collection Year.x","Collection Month.x","Collection Day.x","Collection Time.x","Continent.x","Country.x","Region.x","District.x","City.x","Post Code.x","Latitude.x","Longitude.x","Lab Contact.x","Species.x","Serological Group.x","Serotype.x","EcoR Cluster.x","Path/Nonpath.x","Simple Patho.x","Comment.x","Simple Disease.x","Bio Project ID.x","Project ID.x","Disease.x","Sample ID.x","Secondary Sample ID.x","Date Entered.x","Release Date.x","Differences","ST","ST Complex","Lineage","Subspecies","adk","fumC","gyrB","icd","mdh","purA","recA","is_common_ST","is_common_country","is_bovine","is_swine","is_poultry","is_human","is_human2","is_dog","is_water","is_concerned_host","Name.y","Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status).y","Source Niche.y","Source Type.y","Source Details.y","Collection Year.y","Collection Month.y","Collection Day.y","Collection Time.y","Continent.y","Country.y","Region.y","District.y","City.y","Post Code.y","Latitude.y","Longitude.y","Lab Contact.y","Species.y","Serological Group.y","Serotype.y","EcoR Cluster.y","Path/Nonpath.y","Simple Patho.y","Simple Disease.y","Comment.y","Bio Project ID.y","Project ID.y","Disease.y","Sample ID.y","Secondary Sample ID.y","Date Entered.y","Release Date.y","Barcode.y","Status","Coverage","N50","Length","Contig Number(>=200 bp)","Low Quality Bases","Version","Assembly barcode"
"ESC_DA1989AA","131_Spain",210,4,17,17,2,44,"AM_LREC-45","ESC_DA1989AA","traces-0AtpIBM;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2009,NA,NA,"","Europe","Spain","Cantabria","Cantabria","Santander","",NA,NA,"A. Mora","Escherichia coli","","O16:H5","","","","","","","","","","",2016-05-22,2017-11-19,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AM_LREC-45","traces-0AtpIBM;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2009,NA,NA,NA,"Europe","Spain","Cantabria","Cantabria","Santander",NA,NA,NA,"A. Mora","Escherichia coli",NA,"O16:H5",NA,"",NA,"","","","",NA,"","",2016-05-22,2017-11-19,"ESC_DA1989AA","Assembled",35,104547,5061749,192,22743,3.51,"ESC_IA2059AA_AS"
"ESC_DA1990AA","131_Spain",210,4,17,17,2,44,"AM_LREC-52","ESC_DA1990AA","traces-0KhfHll;ILLUMINA;Paired;;NA;Uploaded","Poultry","Avian","Avian feces",2011,NA,NA,"","Europe","Spain","Galicia","A Coruna","","",NA,NA,"A. Mora","Escherichia coli","","O25b:H4","","","","","","","","","","",2016-05-22,2017-11-19,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"yes","AM_LREC-52","traces-0KhfHll;ILLUMINA;Paired;;NA;Uploaded","Poultry","Avian","Avian feces",2011,NA,NA,NA,"Europe","Spain","Galicia","A Coruna","",NA,NA,NA,"A. Mora","Escherichia coli",NA,"O25b:H4",NA,"",NA,"","","","",NA,"","",2016-05-22,2017-11-19,"ESC_DA1990AA","Assembled",25,191707,5173369,125,47995,3.51,"ESC_IA2060AA_AS"
"ESC_DA1997AA","131_Spain",210,4,17,17,2,44,"AM_LREC-59","ESC_DA1997AA","traces-0LZYdOp;ILLUMINA;Paired;;NA;Uploaded","Environment","Water/River","Urban Sewage",2009,NA,NA,"","Europe","Spain","Catalonia","Barcelona","Barcelona","",NA,NA,"A. Mora","Escherichia coli","","O25b:H4","","","","","","","","","","",2016-05-22,2017-11-19,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"yes","AM_LREC-59","traces-0LZYdOp;ILLUMINA;Paired;;NA;Uploaded","Environment","Water/River","Urban Sewage",2009,NA,NA,NA,"Europe","Spain","Catalonia","Barcelona","Barcelona",NA,NA,NA,"A. Mora","Escherichia coli",NA,"O25b:H4",NA,"",NA,"","","","",NA,"","",2016-05-22,2017-11-19,"ESC_DA1997AA","Assembled",41,202978,5139042,95,7637,3.51,"ESC_IA2069AA_AS"
"ESC_DA2004AA","131_Spain",210,4,17,17,2,44,"AM_LREC-94","ESC_DA2004AA","traces-0jPWFIy;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2008,NA,NA,"","Europe","Spain","Catalonia","Barcelona","Barcelona","",NA,NA,"A. Mora","Escherichia coli","","O25b:H4","","","","","","","","","","",2016-05-23,2017-11-20,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AM_LREC-94","traces-0jPWFIy;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2008,NA,NA,NA,"Europe","Spain","Catalonia","Barcelona","Barcelona",NA,NA,NA,"A. Mora","Escherichia coli",NA,"O25b:H4",NA,"",NA,"","","","",NA,"","",2016-05-23,2017-11-20,"ESC_DA2004AA","Assembled",30,93746,5318359,214,47352,3.51,"ESC_IA2076AA_AS"
"ESC_DA2005AA","131_Spain",210,4,17,17,2,44,"AM_LREC-95","ESC_DA2005AA","traces-0fbWalv;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2012,NA,NA,"","Europe","Spain","Galicia","Lugo","Lugo","",NA,NA,"A. Mora","Escherichia coli","","O25b:H4","","","","","","","","","","",2016-05-23,2017-11-20,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AM_LREC-95","traces-0fbWalv;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2012,NA,NA,NA,"Europe","Spain","Galicia","Lugo","Lugo",NA,NA,NA,"A. Mora","Escherichia coli",NA,"O25b:H4",NA,"",NA,"","","","",NA,"","",2016-05-23,2017-11-20,"ESC_DA2005AA","Assembled",31,161411,5170731,155,22056,3.51,"ESC_IA2077AA_AS"
"ESC_DA2007AA","131_Spain",210,4,17,17,2,44,"AM_LREC-80","ESC_DA2007AA","traces-0zpaRIP;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2008,NA,NA,"","Europe","Spain","Galicia","Lugo","Lugo","",NA,NA,"A. Mora","Escherichia coli","","O25b:H4","","","","","","","","","","",2016-05-23,2017-11-20,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AM_LREC-80","traces-0zpaRIP;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2008,NA,NA,NA,"Europe","Spain","Galicia","Lugo","Lugo",NA,NA,NA,"A. Mora","Escherichia coli",NA,"O25b:H4",NA,"",NA,"","","","",NA,"","",2016-05-23,2017-11-20,"ESC_DA2007AA","Assembled",40,217333,5122551,79,12982,3.51,"ESC_IA2079AA_AS"
"ESC_DA2012AA","131_Spain",210,4,17,17,2,44,"AM_LREC-87","ESC_DA2012AA","traces-0gaDPfF;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2008,NA,NA,"","Europe","Spain","Catalonia","Barcelona","Barcelona","",NA,NA,"A. Mora","Escherichia coli","","O25b:H4","","","","","","","","","","",2016-05-23,2017-11-20,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AM_LREC-87","traces-0gaDPfF;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2008,NA,NA,NA,"Europe","Spain","Catalonia","Barcelona","Barcelona",NA,NA,NA,"A. Mora","Escherichia coli",NA,"O25b:H4",NA,"",NA,"","","","",NA,"","",2016-05-23,2017-11-20,"ESC_DA2012AA","Assembled",33,276328,5082649,119,18466,3.51,"ESC_IA2084AA_AS"
"ESC_DA2013AA","131_Spain",210,4,17,17,2,44,"AM_LREC-86","ESC_DA2013AA","traces-0UAJnJc;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2008,NA,NA,"","Europe","Spain","Catalonia","Barcelona","Barcelona","",NA,NA,"A. Mora","Escherichia coli","","O25b:H4","","","","","","","","","","",2016-05-23,2017-11-20,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AM_LREC-86","traces-0UAJnJc;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2008,NA,NA,NA,"Europe","Spain","Catalonia","Barcelona","Barcelona",NA,NA,NA,"A. Mora","Escherichia coli",NA,"O25b:H4",NA,"",NA,"","","","",NA,"","",2016-05-23,2017-11-20,"ESC_DA2013AA","Assembled",52,228970,5264888,112,6229,3.51,"ESC_IA2085AA_AS"
"ESC_DA2015AA","131_Spain",210,4,17,17,2,44,"AM_LREC-89","ESC_DA2015AA","traces-0URyLLG;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2012,NA,NA,"","Europe","Spain","Galicia","Lugo","Lugo","",NA,NA,"A. Mora","Escherichia coli","","O25b:H4","","","","","","","","","","",2016-05-23,2017-11-20,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AM_LREC-89","traces-0URyLLG;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2012,NA,NA,NA,"Europe","Spain","Galicia","Lugo","Lugo",NA,NA,NA,"A. Mora","Escherichia coli",NA,"O25b:H4",NA,"",NA,"","","","",NA,"","",2016-05-23,2017-11-20,"ESC_DA2015AA","Assembled",47,173901,5387404,158,6185,3.51,"ESC_IA2087AA_AS"
"ESC_DA2020AA","131_Spain",210,4,17,17,2,44,"AM_LREC-71","ESC_DA2020AA","traces-0kMfdkx;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2007,NA,NA,"","Europe","Spain","Galicia","Lugo","Lugo","",NA,NA,"A. Mora","Escherichia coli","","O25b:H4","","","","","","","","","","",2016-05-23,2017-11-20,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AM_LREC-71","traces-0kMfdkx;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2007,NA,NA,NA,"Europe","Spain","Galicia","Lugo","Lugo",NA,NA,NA,"A. Mora","Escherichia coli",NA,"O25b:H4",NA,"",NA,"","","","",NA,"","",2016-05-23,2017-11-20,"ESC_DA2020AA","Assembled",42,191652,5170637,115,15851,3.51,"ESC_IA2093AA_AS"
"ESC_DA2022AA","131_Spain",210,4,17,17,2,44,"AM_LREC-73","ESC_DA2022AA","traces-0VwgBlN;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2008,NA,NA,"","Europe","Spain","Catalonia","Barcelona","Barcelona","",NA,NA,"A. Mora","Escherichia coli","","O25b:H4","","","","","","","","","","",2016-05-23,2017-11-20,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AM_LREC-73","traces-0VwgBlN;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2008,NA,NA,NA,"Europe","Spain","Catalonia","Barcelona","Barcelona",NA,NA,NA,"A. Mora","Escherichia coli",NA,"O25b:H4",NA,"",NA,"","","","",NA,"","",2016-05-23,2017-11-20,"ESC_DA2022AA","Assembled",51,187963,5220550,150,9430,3.51,"ESC_IA2095AA_AS"
"ESC_DA2023AA","131_Spain",210,4,17,17,2,44,"AM_LREC-74","ESC_DA2023AA","traces-0ctVqjX;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2006,NA,NA,"","Europe","Spain","Madrid","Madrid","Madrid","",NA,NA,"A. Mora","Escherichia coli","","O25b:H4","","","","","","","","","","",2016-05-23,2017-11-20,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AM_LREC-74","traces-0ctVqjX;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2006,NA,NA,NA,"Europe","Spain","Madrid","Madrid","Madrid",NA,NA,NA,"A. Mora","Escherichia coli",NA,"O25b:H4",NA,"",NA,"","","","",NA,"","",2016-05-23,2017-11-20,"ESC_DA2023AA","Assembled",38,174199,5179182,141,11412,3.51,"ESC_IA2096AA_AS"
"ESC_DA2024AA","131_Spain",210,4,17,17,2,44,"AM_LREC-9","ESC_DA2024AA","traces-0wMzcWy;ILLUMINA;Paired;;NA;Uploaded,traces-0CxFYPO;ILLUMINA;Paired;;NA;Uploaded,traces-0FbsCno;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2009,NA,NA,"","Europe","Spain","Galicia","A Coruna","Santiago de Compostela","",NA,NA,"A. Mora","Escherichia coli","","O25b:H4","","","","","","","","","","",2016-05-23,2017-11-20,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AM_LREC-9","traces-0FbsCno;ILLUMINA;Paired;;NA;Uploaded,traces-0wMzcWy;ILLUMINA;Paired;;NA;Uploaded,traces-0CxFYPO;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2009,NA,NA,NA,"Europe","Spain","Galicia","A Coruna","Santiago de Compostela",NA,NA,NA,"A. Mora","Escherichia coli",NA,"O25b:H4",NA,"",NA,"","","","",NA,"","",2016-05-23,2017-11-20,"ESC_DA2024AA","Assembled",92,246642,5416787,152,3309,3.51,"ESC_KA8794AA_AS"
"ESC_DA2026AA","131_Spain",210,4,17,17,2,44,"AM_LREC-36","ESC_DA2026AA","traces-0boDxWa;ILLUMINA;Paired;;NA;Uploaded,traces-0KRPsiy;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2006,NA,NA,"","Europe","Spain","Galicia","Pontevedra","Vigo","",NA,NA,"A. Mora","Escherichia coli","","O25b:H4","","","","","","","","","","",2016-05-23,2017-11-20,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AM_LREC-36","traces-0boDxWa;ILLUMINA;Paired;;NA;Uploaded,traces-0KRPsiy;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2006,NA,NA,NA,"Europe","Spain","Galicia","Pontevedra","Vigo",NA,NA,NA,"A. Mora","Escherichia coli",NA,"O25b:H4",NA,"",NA,"","","","",NA,"","",2016-05-23,2017-11-20,"ESC_DA2026AA","Assembled",45,322873,4927813,78,8558,3.51,"ESC_IA2102AA_AS"
"ESC_DA2034AA","131_Spain",210,4,17,17,2,44,"AM_LREC-67","ESC_DA2034AA","traces-0UdcHNP;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2014,NA,NA,"","Europe","Spain","Asturias","Asturias","Oviedo","",NA,NA,"A. Mora","Escherichia coli","","O25b:H4","","","","","","","","","","",2016-05-23,2017-11-20,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AM_LREC-67","traces-0UdcHNP;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2014,NA,NA,NA,"Europe","Spain","Asturias","Asturias","Oviedo",NA,NA,NA,"A. Mora","Escherichia coli",NA,"O25b:H4",NA,"",NA,"","","","",NA,"","",2016-05-23,2017-11-20,"ESC_DA2034AA","Assembled",44,181011,5362977,117,18220,3.51,"ESC_IA2110AA_AS"
"ESC_DA2035AA","131_Spain",210,4,17,17,2,44,"AM_LREC-68","ESC_DA2035AA","traces-0aBaBFz;ILLUMINA;Paired;;NA;Uploaded,traces-0GVSdcU;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2015,NA,NA,"","Europe","Spain","Asturias","Asturias","Oviedo","",NA,NA,"A. Mora","Escherichia coli","","O25b:H4","","","","","","","","","","",2016-05-23,2017-11-20,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AM_LREC-68","traces-0aBaBFz;ILLUMINA;Paired;;NA;Uploaded,traces-0GVSdcU;ILLUMINA;Paired;;NA;Uploaded","Human","Human","Human",2015,NA,NA,NA,"Europe","Spain","Asturias","Asturias","Oviedo",NA,NA,NA,"A. Mora","Escherichia coli",NA,"O25b:H4",NA,"",NA,"","","","",NA,"","",2016-05-23,2017-11-20,"ESC_DA2035AA","Assembled",68,204841,5180353,100,5653,3.51,"ESC_IA2112AA_AS"
"ESC_DA9447AA","131_Spain",210,4,17,17,2,44,"E61BA","ESC_DA9447AA","ERR501408;ILLUMINA;Paired;250;ERX466765;SRA","Human","Human","Homo sapiens; abscess",2008,NA,NA,"","Europe","Spain","","","","",NA,NA,"IBBTEC","Escherichia coli","","O25B:H4","","","","","","PRJEB6262","ERP005760","","SAMEA2500548","ERS450221",2016-07-01,2014-08-08,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","E61BA","ERR501408;ILLUMINA;Paired;250;ERX466765;SRA","Human","Human","Homo sapiens; abscess",2008,NA,NA,NA,"Europe","Spain","","","",NA,NA,NA,"IBBTEC","Escherichia coli",NA,"O25B:H4",NA,"",NA,"","","PRJEB6262","ERP005760",NA,"SAMEA2500548","ERS450221",2016-07-01,2014-08-08,"ESC_DA9447AA","Assembled",238,208892,5156954,155,2880,3.41,"ESC_HA1973AA_AS"
"ESC_DA9448AA","131_Spain",210,4,17,17,2,44,"E35BA","ESC_DA9448AA","ERR501407;ILLUMINA;Paired;250;ERX466764;SRA","Human","Human","Homo sapiens; urine",2008,NA,NA,"","Europe","Spain","","","","",NA,NA,"IBBTEC","Escherichia coli","","O25B:H4","","","","","","PRJEB6262","ERP005760","","SAMEA2500546","ERS450219",2016-07-01,2014-08-08,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","E35BA","ERR501407;ILLUMINA;Paired;250;ERX466764;SRA","Human","Human","Homo sapiens; urine",2008,NA,NA,NA,"Europe","Spain","","","",NA,NA,NA,"IBBTEC","Escherichia coli",NA,"O25B:H4",NA,"",NA,"","","PRJEB6262","ERP005760",NA,"SAMEA2500546","ERS450219",2016-07-01,2014-08-08,"ESC_DA9448AA","Assembled",236,185085,5226276,237,3937,3.41,"ESC_HA1972AA_AS"
"ESC_DA9449AA","131_Spain",210,4,17,17,2,44,"E2022","ESC_DA9449AA","ERR501406;ILLUMINA;Paired;250;ERX466763;SRA","Human","Human","Homo sapiens; urine",2006,NA,NA,"","Europe","Spain","","","","",NA,NA,"IBBTEC","Escherichia coli","","O25B:H4","","","","","","PRJEB6262","ERP005760","","SAMEA2500547","ERS450220",2016-07-01,2014-08-08,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","E2022","ERR501406;ILLUMINA;Paired;250;ERX466763;SRA","Human","Human","Homo sapiens; urine",2006,NA,NA,NA,"Europe","Spain","","","",NA,NA,NA,"IBBTEC","Escherichia coli",NA,"O25B:H4",NA,"",NA,"","","PRJEB6262","ERP005760",NA,"SAMEA2500547","ERS450220",2016-07-01,2014-08-08,"ESC_DA9449AA","Assembled",151,187575,5287063,179,2062,3.41,"ESC_HA1971AA_AS"
"ESC_DA9450AA","131_Spain",210,4,17,17,2,44,"FV9873","ESC_DA9450AA","ERR501405;ILLUMINA;Paired;250;ERX466762;SRA","Human","Human","Homo sapiens; urine",2007,NA,NA,"","Europe","Spain","","","","",NA,NA,"IBBTEC","Escherichia coli","","O25B:H4","","","","","","PRJEB6262","ERP005760","","SAMEA2500545","ERS450218",2016-07-01,2014-08-08,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","FV9873","ERR501405;ILLUMINA;Paired;250;ERX466762;SRA","Human","Human","Homo sapiens; urine",2007,NA,NA,NA,"Europe","Spain","","","",NA,NA,NA,"IBBTEC","Escherichia coli",NA,"O25B:H4",NA,"",NA,"","","PRJEB6262","ERP005760",NA,"SAMEA2500545","ERS450218",2016-07-01,2014-08-08,"ESC_DA9450AA","Assembled",206,167039,5150349,144,2494,3.41,"ESC_HA1970AA_AS"
"ESC_DB2320AA","131_Spain",210,4,17,17,2,44,"TC_EC12","ESC_DB2320AA","SRR22955742;ILLUMINA;Paired;;SRX18912714;SRA","Human","Human","Homo sapiens; Gut",NA,NA,NA,"","Europe","Spain","Community of Madrid","Community of Madrid","Madrid","",40.4165001,-3.7025599,"Centro Nacional de Biotecnologia","Escherichia coli","","","","","","","","PRJNA803387","SRP358280","","SAMN32542098","SRS16340544",2023-01-04,2023-01-03,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","TC_EC12","SRR22955742;ILLUMINA;Paired;;SRX18912714;SRA","Human","Human","Homo sapiens; Gut",NA,NA,NA,NA,"Europe","Spain","Community of Madrid","Community of Madrid","Madrid",NA,40.4165001,-3.7025599,"Centro Nacional de Biotecnologia","Escherichia coli",NA,"",NA,"",NA,"","","PRJNA803387","SRP358280",NA,"SAMN32542098","SRS16340544",2023-01-04,2023-01-03,"ESC_DB2320AA","Assembled",224,333746,5382436,95,1388,5,"ESC_HC5598AA_AS"
"ESC_DB2321AA","131_Spain",210,4,17,17,2,44,"TC_EC08","ESC_DB2321AA","SRR22955746;ILLUMINA;Paired;;SRX18912710;SRA","Human","Human","Homo sapiens; Gut",NA,NA,NA,"","Europe","Spain","Community of Madrid","Community of Madrid","Madrid","",40.4165001,-3.7025599,"Centro Nacional de Biotecnologia","Escherichia coli","","","","","","","","PRJNA803387","SRP358280","","SAMN32542094","SRS16340540",2023-01-04,2023-01-03,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","TC_EC08","SRR22955746;ILLUMINA;Paired;;SRX18912710;SRA","Human","Human","Homo sapiens; Gut",NA,NA,NA,NA,"Europe","Spain","Community of Madrid","Community of Madrid","Madrid",NA,40.4165001,-3.7025599,"Centro Nacional de Biotecnologia","Escherichia coli",NA,"",NA,"",NA,"","","PRJNA803387","SRP358280",NA,"SAMN32542094","SRS16340540",2023-01-04,2023-01-03,"ESC_DB2321AA","Assembled",264,249388,5260262,129,1954,5,"ESC_HC5599AA_AS"
"ESC_DB2324AA","131_Spain",210,4,17,17,2,44,"TC_EC17","ESC_DB2324AA","SRR22955782;ILLUMINA;Paired;;SRX18912674;SRA","Human","Human","Homo sapiens; Gut",NA,NA,NA,"","Europe","Spain","Community of Madrid","Community of Madrid","Madrid","",40.4165001,-3.7025599,"Centro Nacional de Biotecnologia","Escherichia coli","","","","","","","","PRJNA803387","SRP358280","","SAMN32542101","SRS16340504",2023-01-04,2023-01-03,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","TC_EC17","SRR22955782;ILLUMINA;Paired;;SRX18912674;SRA","Human","Human","Homo sapiens; Gut",NA,NA,NA,NA,"Europe","Spain","Community of Madrid","Community of Madrid","Madrid",NA,40.4165001,-3.7025599,"Centro Nacional de Biotecnologia","Escherichia coli",NA,"",NA,"",NA,"","","PRJNA803387","SRP358280",NA,"SAMN32542101","SRS16340504",2023-01-04,2023-01-03,"ESC_DB2324AA","Assembled",258,215883,5103761,93,935,5,"ESC_HC5602AA_AS"
"ESC_DB2459AA","131_Spain",210,4,17,17,2,44,"TC_EC22","ESC_DB2459AA","SRR22955777;ILLUMINA;Paired;;SRX18912679;SRA","Human","Human","Homo sapiens; Gut",NA,NA,NA,"","Europe","Spain","Community of Madrid","Community of Madrid","Madrid","",40.4165001,-3.7025599,"Centro Nacional de Biotecnologia","Escherichia coli","","","","","","","","PRJNA803387","SRP358280","","SAMN32542106","SRS16340509",2023-01-05,2023-01-05,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","TC_EC22","SRR22955777;ILLUMINA;Paired;;SRX18912679;SRA","Human","Human","Homo sapiens; Gut",NA,NA,NA,NA,"Europe","Spain","Community of Madrid","Community of Madrid","Madrid",NA,40.4165001,-3.7025599,"Centro Nacional de Biotecnologia","Escherichia coli",NA,"",NA,"",NA,"","","PRJNA803387","SRP358280",NA,"SAMN32542106","SRS16340509",2023-01-05,2023-01-05,"ESC_DB2459AA","Assembled",224,191572,5042105,101,2275,5,"ESC_HC5785AA_AS"
"ESC_DB2461AA","131_Spain",210,4,17,17,2,44,"TC_EC20","ESC_DB2461AA","SRR22955779;ILLUMINA;Paired;;SRX18912677;SRA","Human","Human","Homo sapiens; Gut",NA,NA,NA,"","Europe","Spain","Community of Madrid","Community of Madrid","Madrid","",40.4165001,-3.7025599,"Centro Nacional de Biotecnologia","Escherichia coli","","","","","","","","PRJNA803387","SRP358280","","SAMN32542104","SRS16340507",2023-01-05,2023-01-05,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","TC_EC20","SRR27241777;ILLUMINA;Paired;;SRX22920025;SRA,SRR22955779;ILLUMINA;Paired;;SRX18912677;SRA","Human","Human","Homo sapiens; Gut",NA,NA,NA,NA,"Europe","Spain","Community of Madrid","Community of Madrid","Madrid",NA,40.4165001,-3.7025599,"Centro Nacional de Biotecnologia","Escherichia coli",NA,"",NA,"",NA,"","","PRJNA803387","SRP358280",NA,"SAMN32542104","SRS16340507",2023-01-05,2023-01-05,"ESC_DB2461AA","Assembled",256,209517,5246845,113,1596,5,"ESC_HC5787AA_AS"
