Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode
ESC_FA9057AA	AM_LREC-81	ERR1841170;ILLUMINA;Paired;500;ERX1903147;SRA	Human	Human	human	2005				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92137168	ERS1560964	2017-02-22	2019-02-12	ESC_FA9057AA	Assembled	228	191329	5127122	Escherichia coli / Shigella;100.0%	79	850	3.61	ESC_LA3900AA_AS
ESC_FA9058AA	AM_LREC-15	ERR1841169;ILLUMINA;Paired;500;ERX1903146;SRA	Poultry	Avian	chicken breast	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92136418	ERS1560963	2017-02-22	2019-02-12	ESC_FA9058AA	Assembled	216	243019	5311641	Escherichia coli / Shigella;88.88%	169	2231	3.61	ESC_MA2726AA_AS
ESC_FA9059AA	AM_LREC-99	ERR1841168;ILLUMINA;Paired;500;ERX1903145;SRA	Human	Human	human	2012				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92135668	ERS1560962	2017-02-22	2019-02-12	ESC_FA9059AA	Assembled	20	27690	5272988	Escherichia coli / Shigella;98.87%	412	138891	3.61	ESC_LA3497AA_AS
ESC_FA9061AA	AM_LREC-32	ERR1841166;ILLUMINA;Paired;500;ERX1903143;SRA	Human	Human	human	2008				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92134168	ERS1560960	2017-02-22	2019-02-12	ESC_FA9061AA	Assembled	119	158570	5186119	Escherichia coli / Shigella;97.37%	105	1947	3.61	ESC_MA2725AA_AS
ESC_FA9063AA	AM_LREC-14	ERR1841164;ILLUMINA;Paired;500;ERX1903141;SRA	Poultry	Avian	chicken breast	2010				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92132668	ERS1560958	2017-02-22	2019-02-12	ESC_FA9063AA	Assembled	150	234897	5417238	Escherichia coli / Shigella;84.42%	121	1510	3.61	ESC_MA2724AA_AS
ESC_FA9064AA	AM_LREC-85	ERR1841163;ILLUMINA;Paired;500;ERX1903140;SRA	Human	Human	human	2012				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92131918	ERS1560957	2017-02-22	2019-02-12	ESC_FA9064AA	Assembled	41	313301	5275887	Escherichia coli / Shigella;82.09%	97	4569	3.61	ESC_MA2723AA_AS
ESC_FA9065AA	AM_LREC-42	ERR1841162;ILLUMINA;Paired;500;ERX1903139;SRA	Human	Human	human	2007				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92131168	ERS1560956	2017-02-22	2019-02-12	ESC_FA9065AA	Assembled	81	106214	5165772	Escherichia coli / Shigella;91.1%	278	11859	3.61	ESC_MA2722AA_AS
ESC_FA9067AA	AM_LREC-10	ERR1841160;ILLUMINA;Paired;500;ERX1903137;SRA	Human	Human	human	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92129668	ERS1560954	2017-02-22	2019-02-12	ESC_FA9067AA	Assembled	70	208581	5471394	Escherichia coli / Shigella;77.85%	241	9137	3.61	ESC_MA2720AA_AS
ESC_FA9068AA	AM_LREC-8	ERR1841159;ILLUMINA;Paired;500;ERX1903136;SRA	Human	Human	human	2010				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92128918	ERS1560953	2017-02-22	2019-02-12	ESC_FA9068AA	Assembled	36	164133	5023692	Escherichia coli / Shigella;96.96%	84	17793	3.61	ESC_MA2719AA_AS
ESC_FA9069AA	AM_LREC-97	ERR1841158;ILLUMINA;Paired;500;ERX1903135;SRA	Human	Human	human	2012				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92128168	ERS1560952	2017-02-22	2019-02-12	ESC_FA9069AA	Assembled	242	198552	5312720	Escherichia coli / Shigella;97.02%	88	996	3.61	ESC_MA2718AA_AS
ESC_FA9072AA	AM_LREC-20	ERR1841155;ILLUMINA;Paired;500;ERX1903132;SRA	Poultry	Avian	Avian pathology, internal organs	2008				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92125918	ERS1560949	2017-02-22	2018-02-17	ESC_FA9072AA	Assembled	144	243027	5415181	Escherichia coli / Shigella;85.7%	133	2094	3.61	ESC_MA2715AA_AS
ESC_FA9073AA	AM_LREC-69	ERR1841154;ILLUMINA;Paired;500;ERX1903131;SRA	Human	Human	human	2015				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92125168	ERS1560948	2017-02-22	2018-02-17	ESC_FA9073AA	Assembled	46	184148	5261764	Escherichia coli / Shigella;85.22%	114	4868	3.61	ESC_MA2714AA_AS
ESC_FA9074AA	AM_LREC-50	ERR1841153;ILLUMINA;Paired;500;ERX1903130;SRA	Livestock	Bovine	Fecal swab	2014				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92124418	ERS1560947	2017-02-22	2018-02-17	ESC_FA9074AA	Assembled	62	340819	5114803	Escherichia coli / Shigella;98.36%	75	7294	3.61	ESC_MA2713AA_AS
ESC_FA9076AA	AM_LREC-101	ERR1841151;ILLUMINA;Paired;500;ERX1903128;SRA	Human	Human	human	2010				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O16:H5						PRJEB19190	ERP021173		SAMEA92122918	ERS1560945	2017-02-22	2018-02-17	ESC_FA9076AA	Assembled	21	51712	5120357	Escherichia coli / Shigella;98.95%	332	51255	3.61	ESC_LA3480AA_AS
ESC_FA9077AA	AM_LREC-76	ERR1841150;ILLUMINA;Paired;500;ERX1903127;SRA	Human	Human	human	2006				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92122168	ERS1560944	2017-02-22	2018-02-17	ESC_FA9077AA	Assembled	119	205013	5139523	Escherichia coli / Shigella;99.03%	131	3921	3.61	ESC_LA3479AA_AS
ESC_FA9081AA	AM_LREC-66	ERR1841146;ILLUMINA;Paired;500;ERX1903123;SRA	Poultry	Avian	Avian pathology, internal organs	2012				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92119168	ERS1560940	2017-02-22	2018-02-17	ESC_FA9081AA	Assembled	43	293819	5070196	Escherichia coli / Shigella;98.19%	79	5929	3.61	ESC_LA3475AA_AS
ESC_FA9082AA	AM_LREC-65	ERR1841145;ILLUMINA;Paired;500;ERX1903122;SRA	Poultry	Avian	Avian pathology, internal organs	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92118418	ERS1560939	2017-02-22	2018-02-17	ESC_FA9082AA	Assembled	38	558512	4992071	Escherichia coli / Shigella;93.93%	45	4559	3.61	ESC_LA3474AA_AS
ESC_FA9083AA	AM_LREC-62	ERR1841144;ILLUMINA;Paired;500;ERX1903121;SRA	Environment	Water/River	river water	2010				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92117668	ERS1560938	2017-02-22	2018-02-17	ESC_FA9083AA	Assembled	38	200986	5169755	Escherichia coli / Shigella;98.85%	120	10977	3.61	ESC_LA3473AA_AS
ESC_FA9084AA	AM_LREC-61	ERR1841143;ILLUMINA;Paired;500;ERX1903120;SRA	Environment	Water/River	Urban Sewage	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92116918	ERS1560937	2017-02-22	2018-02-17	ESC_FA9084AA	Assembled	34	297686	5096306	Escherichia coli / Shigella;100.0%	72	19487	3.61	ESC_LA3472AA_AS
ESC_FA9085AA	AM_LREC-37	ERR1841142;ILLUMINA;Paired;500;ERX1903119;SRA	Human	Human	human	2006				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92116168	ERS1560936	2017-02-22	2018-02-17	ESC_FA9085AA	Assembled	37	279585	5240934	Escherichia coli / Shigella;81.71%	85	13233	3.61	ESC_LA3471AA_AS
ESC_FA9090AA	AM_LREC-72	ERR1841137;ILLUMINA;Paired;500;ERX1903114;SRA	Human	Human	human	2006				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92112418	ERS1560931	2017-02-22	2018-02-17	ESC_FA9090AA	Assembled	32	142238	5371944	Escherichia coli / Shigella;98.47%	172	28728	3.61	ESC_LA3466AA_AS
ESC_FA9092AA	AM_LREC-77	ERR1841135;ILLUMINA;Paired;500;ERX1903112;SRA	Human	Human	human	2006				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92110918	ERS1560929	2017-02-22	2018-02-17	ESC_FA9092AA	Assembled	23	136621	5432866	Escherichia coli / Shigella;87.52%	123	51247	3.61	ESC_LA3464AA_AS
ESC_FA9094AA	AM_LREC-88	ERR1841133;ILLUMINA;Paired;500;ERX1903110;SRA	Human	Human	human	2012				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92109418	ERS1560927	2017-02-22	2018-02-17	ESC_FA9094AA	Assembled	21	149789	5292437	Escherichia coli / Shigella;97.28%	143	54010	3.61	ESC_LA3462AA_AS
ESC_FA9097AA	AM_LREC-84	ERR1841130;ILLUMINA;Paired;500;ERX1903107;SRA	Human	Human	human	2008				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92107168	ERS1560924	2017-02-22	2018-02-17	ESC_FA9097AA	Assembled	87	249850	5112197	Escherichia coli / Shigella;93.75%	93	3868	3.61	ESC_LA3459AA_AS
ESC_FA9098AA	AM_LREC-83	ERR1841129;ILLUMINA;Paired;500;ERX1903106;SRA	Human	Human	human	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92106418	ERS1560923	2017-02-22	2018-02-17	ESC_FA9098AA	Assembled	47	225982	5445461	Escherichia coli / Shigella;84.79%	157	17947	3.61	ESC_LA3458AA_AS
ESC_FA9099AA	AM_LREC-82	ERR1841128;ILLUMINA;Paired;500;ERX1903105;SRA	Human	Human	human	2008				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92105668	ERS1560922	2017-02-22	2018-02-17	ESC_FA9099AA	Assembled	24	106398	5126483	Escherichia coli / Shigella;100.0%	130	47368	3.61	ESC_LA3457AA_AS
ESC_FA9101AA	AM_LREC-96	ERR1841126;ILLUMINA;Paired;500;ERX1903103;SRA	Human	Human	human	2012				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92104168	ERS1560920	2017-02-22	2018-02-17	ESC_FA9101AA	Assembled	63	204841	5276768	Escherichia coli / Shigella;98.55%	96	4792	3.61	ESC_LA3455AA_AS
ESC_FA9104AA	AM_LREC-92	ERR1841123;ILLUMINA;Paired;500;ERX1903100;SRA	Human	Human	human	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O16:H5						PRJEB19190	ERP021173		SAMEA92101918	ERS1560917	2017-02-22	2018-02-17	ESC_FA9104AA	Assembled	51	233986	4963752	Escherichia coli / Shigella;100.0%	77	6324	3.61	ESC_LA3452AA_AS
ESC_FA9105AA	AM_LREC-91	ERR1841122;ILLUMINA;Paired;500;ERX1903099;SRA	Human	Human	human	2012				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O16:H5						PRJEB19190	ERP021173		SAMEA92101168	ERS1560916	2017-02-22	2018-02-17	ESC_FA9105AA	Assembled	26	127289	4915040	Escherichia coli / Shigella;96.6%	106	37244	3.61	ESC_LA3451AA_AS
ESC_FA9106AA	AM_LREC-93	ERR1841121;ILLUMINA;Paired;500;ERX1903098;SRA	Human	Human	human	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O16:H5						PRJEB19190	ERP021173		SAMEA92100418	ERS1560915	2017-02-22	2018-02-17	ESC_FA9106AA	Assembled	63	280216	5176012	Escherichia coli / Shigella;100.0%	149	12310	3.61	ESC_LA3450AA_AS
ESC_FA9107AA	AM_LREC-56	ERR1841120;ILLUMINA;Paired;500;ERX1903097;SRA	Wild Animal	Marine Mammal	Fecal content	2010				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92099668	ERS1560914	2017-02-22	2018-02-17	ESC_FA9107AA	Assembled	141	279152	5095152	Escherichia coli / Shigella;98.07%	63	1483	3.61	ESC_LA3449AA_AS
ESC_FA9108AA	AM_LREC-60	ERR1841119;ILLUMINA;Paired;500;ERX1903096;SRA	Environment	Water/River	Urban Sewage	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92098918	ERS1560913	2017-02-22	2018-02-17	ESC_FA9108AA	Assembled	47	146619	5222804	Escherichia coli / Shigella;99.18%	232	21802	3.61	ESC_LA3448AA_AS
ESC_FA9110AA	AM_LREC-57	ERR1841117;ILLUMINA;Paired;500;ERX1903094;SRA	Wild Animal	Marine Mammal	Fecal content	2010				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92097418	ERS1560911	2017-02-22	2018-02-17	ESC_FA9110AA	Assembled	48	216450	5006639	Escherichia coli / Shigella;98.27%	70	10234	3.61	ESC_LA3446AA_AS
ESC_FA9114AA	AM_LREC-51	ERR1841113;ILLUMINA;Paired;500;ERX1903090;SRA	Poultry	Avian	chicken breast	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92094418	ERS1560907	2017-02-22	2018-02-17	ESC_FA9114AA	Assembled	44	111659	5706892	Escherichia coli / Shigella;86.55%	252	51239	3.61	ESC_LA3442AA_AS
ESC_FA9117AA	AM_LREC-44	ERR1841110;ILLUMINA;Paired;500;ERX1903087;SRA	Human	Human	human	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O16:H5						PRJEB19190	ERP021173		SAMEA92092168	ERS1560904	2017-02-22	2018-02-17	ESC_FA9117AA	Assembled	35	144902	5007305	Escherichia coli / Shigella;94.78%	159	18873	3.61	ESC_LA3439AA_AS
ESC_FA9118AA	AM_LREC-46	ERR1841109;ILLUMINA;Paired;500;ERX1903086;SRA	Livestock	Bovine	Fecal swab	2014				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92091418	ERS1560903	2017-02-22	2018-02-17	ESC_FA9118AA	Assembled	61	276417	5143111	Escherichia coli / Shigella;97.77%	72	5117	3.61	ESC_LA3438AA_AS
ESC_FA9119AA	AM_LREC-47	ERR1841108;ILLUMINA;Paired;500;ERX1903085;SRA	Livestock	Bovine	Fecal swab	2015				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O16:H5						PRJEB19190	ERP021173		SAMEA92090668	ERS1560902	2017-02-22	2018-02-17	ESC_FA9119AA	Assembled	57	191375	4846742	Escherichia coli / Shigella;100.0%	92	4729	3.61	ESC_LA3437AA_AS
ESC_FA9120AA	AM_LREC-48	ERR1841107;ILLUMINA;Paired;500;ERX1903084;SRA	Livestock	Bovine	Fecal swab	2014				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92089918	ERS1560901	2017-02-22	2018-02-17	ESC_FA9120AA	Assembled	37	309119	4983265	Escherichia coli / Shigella;97.82%	65	8704	3.61	ESC_LA3436AA_AS
ESC_FA9124AA	AM_LREC-38	ERR1841103;ILLUMINA;Paired;500;ERX1903080;SRA	Human	Human	human	2006				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92086918	ERS1560897	2017-02-22	2018-02-17	ESC_FA9124AA	Assembled	33	191061	5373953	Escherichia coli / Shigella;83.12%	109	15716	3.61	ESC_LA3432AA_AS
ESC_FA9125AA	AM_LREC-41	ERR1841102;ILLUMINA;Paired;500;ERX1903079;SRA	Human	Human	human	2005				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92086168	ERS1560896	2017-02-22	2018-02-17	ESC_FA9125AA	Assembled	26	126986	5119761	Escherichia coli / Shigella;100.0%	99	46891	3.61	ESC_LA3431AA_AS
ESC_FA9126AA	AM_LREC-33	ERR1841101;ILLUMINA;Paired;500;ERX1903078;SRA	Human	Human	human	2005				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92085418	ERS1560895	2017-02-22	2018-02-17	ESC_FA9126AA	Assembled	41	187434	5106605	Escherichia coli / Shigella;100.0%	90	9586	3.61	ESC_LA3430AA_AS
ESC_FA9128AA	AM_LREC-35	ERR1841099;ILLUMINA;Paired;500;ERX1903076;SRA	Livestock	Swine	swine	2010				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92083918	ERS1560893	2017-02-22	2018-02-17	ESC_FA9128AA	Assembled	32	189564	5146717	Escherichia coli / Shigella;98.79%	117	23827	3.61	ESC_LA3428AA_AS
ESC_FA9130AA	AM_LREC-27	ERR1841097;ILLUMINA;Paired;500;ERX1903074;SRA	Livestock	Swine	Pork	2011				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92082418	ERS1560891	2017-02-22	2018-02-17	ESC_FA9130AA	Assembled	32	319830	4916590	Escherichia coli / Shigella;96.98%	44	7040	3.61	ESC_LA3426AA_AS
ESC_FA9131AA	AM_LREC-31	ERR1841096;ILLUMINA;Paired;500;ERX1903073;SRA	Human	Human	human	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92081668	ERS1560890	2017-02-22	2018-02-17	ESC_FA9131AA	Assembled	75	258107	5299245	Escherichia coli / Shigella;85.48%	81	3719	3.61	ESC_LA3425AA_AS
ESC_FA9132AA	AM_LREC-29	ERR1841095;ILLUMINA;Paired;500;ERX1903072;SRA	Poultry	Avian	Avian pathology, internal organs	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92080918	ERS1560889	2017-02-22	2018-02-17	ESC_FA9132AA	Assembled	26	112560	5036318	Escherichia coli / Shigella;98.77%	103	35116	3.61	ESC_LA3424AA_AS
ESC_FA9133AA	AM_LREC-30	ERR1841094;ILLUMINA;Paired;500;ERX1903071;SRA	Poultry	Avian	Avian pathology, internal organs	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92080168	ERS1560888	2017-02-22	2018-02-17	ESC_FA9133AA	Assembled	33	99045	5107372	Escherichia coli / Shigella;97.85%	193	59767	3.61	ESC_LA3423AA_AS
ESC_FA9134AA	AM_LREC-21	ERR1841093;ILLUMINA;Paired;500;ERX1903070;SRA	Human	Human	human	2010				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92079418	ERS1560887	2017-02-22	2018-02-17	ESC_FA9134AA	Assembled	33	88472	5264166	Escherichia coli / Shigella;84.63%	205	58278	3.61	ESC_LA3422AA_AS
ESC_FA9136AA	AM_LREC-22	ERR1841091;ILLUMINA;Paired;500;ERX1903068;SRA	Human	Human	human	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92077918	ERS1560885	2017-02-22	2018-02-17	ESC_FA9136AA	Assembled	39	144031	5075666	Escherichia coli / Shigella;97.34%	90	24215	3.61	ESC_LA3420AA_AS
ESC_FA9137AA	AM_LREC-25	ERR1841090;ILLUMINA;Paired;500;ERX1903067;SRA	Poultry	Avian	chicken breast	2010				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92077168	ERS1560884	2017-02-22	2018-02-17	ESC_FA9137AA	Assembled	37	169151	5106396	Escherichia coli / Shigella;100.0%	119	18586	3.61	ESC_LA3419AA_AS
ESC_FA9143AA	AM_LREC-16	ERR1841084;ILLUMINA;Paired;500;ERX1903061;SRA	Poultry	Avian	chicken breast	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92072668	ERS1560878	2017-02-22	2018-02-17	ESC_FA9143AA	Assembled	24	181730	5406447	Escherichia coli / Shigella;85.03%	141	27667	3.61	ESC_LA3413AA_AS
ESC_FA9148AA	AM_LREC-5	ERR1841079;ILLUMINA;Paired;500;ERX1903056;SRA	Human	Human	human	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92068918	ERS1560873	2017-02-22	2018-02-17	ESC_FA9148AA	Assembled	29	117249	5175210	Escherichia coli / Shigella;95.92%	132	48472	3.61	ESC_LA3408AA_AS
ESC_FA9149AA	AM_LREC-3	ERR1841078;ILLUMINA;Paired;500;ERX1903055;SRA	Human	Human	human	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92068168	ERS1560872	2017-02-22	2018-02-17	ESC_FA9149AA	Assembled	21	180499	5098222	Escherichia coli / Shigella;98.66%	91	53174	3.61	ESC_LA3407AA_AS
ESC_FA9150AA	AM_LREC-6	ERR1841077;ILLUMINA;Paired;500;ERX1903054;SRA	Human	Human	human	1998				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92067418	ERS1560871	2017-02-22	2018-02-17	ESC_FA9150AA	Assembled	50	249788	4951278	Escherichia coli / Shigella;100.0%	57	3889	3.61	ESC_LA3406AA_AS
ESC_FA9151AA	AM_LREC-7	ERR1841076;ILLUMINA;Paired;500;ERX1903053;SRA	Livestock	Swine	Pork	2012				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92066668	ERS1560870	2017-02-22	2018-02-17	ESC_FA9151AA	Assembled	43	191054	5139819	Escherichia coli / Shigella;98.96%	120	14315	3.61	ESC_LA3405AA_AS
ESC_FA9152AA	AM_LREC-79	ERR1841075;ILLUMINA;Paired;500;ERX1903052;SRA	Human	Human	human	2008				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92065918	ERS1560869	2017-02-22	2018-02-17	ESC_FA9152AA	Assembled	39	157546	5473670	Escherichia coli / Shigella;90.36%	117	32556	3.61	ESC_LA3404AA_AS
ESC_FA9153AA	AM_LREC-100	ERR1841074;ILLUMINA;Paired;500;ERX1903051;SRA	Human	Human	human	2011				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92065168	ERS1560868	2017-02-22	2018-02-17	ESC_FA9153AA	Assembled	25	44956	5207520	Escherichia coli / Shigella;98.58%	341	45099	3.61	ESC_LA3403AA_AS
ESC_FA9154AA	AM_LREC-103	ERR1841073;ILLUMINA;Paired;500;ERX1903050;SRA	Human	Human	human	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O16:H5						PRJEB19190	ERP021173		SAMEA92064418	ERS1560867	2017-02-22	2018-02-17	ESC_FA9154AA	Assembled	36	65687	5041816	Escherichia coli / Shigella;96.79%	231	21811	3.61	ESC_LA3402AA_AS
ESC_FA9155AA	AM_LREC-104	ERR1841072;ILLUMINA;Paired;500;ERX1903049;SRA	Human	Human	human	2009				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O16:H5						PRJEB19190	ERP021173		SAMEA92063668	ERS1560866	2017-02-22	2018-02-17	ESC_FA9155AA	Assembled	34	84197	4989222	Escherichia coli / Shigella;98.69%	193	18957	3.61	ESC_LA3401AA_AS
ESC_FA9156AA	AM_LREC-102	ERR1841071;ILLUMINA;Paired;500;ERX1903048;SRA	Human	Human	human	2005				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O16:H5						PRJEB19190	ERP021173		SAMEA92062918	ERS1560865	2017-02-22	2018-02-17	ESC_FA9156AA	Assembled	35	75355	4787397	Escherichia coli / Shigella;100.0%	170	16493	3.61	ESC_LA3400AA_AS
ESC_FA9157AA	AM_LREC-75	ERR1841070;ILLUMINA;Paired;500;ERX1903047;SRA	Human	Human	human	2006				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92062168	ERS1560864	2017-02-22	2018-02-17	ESC_FA9157AA	Assembled	28	160989	5209489	Escherichia coli / Shigella;100.0%	114	34536	3.61	ESC_LA3399AA_AS
ESC_FA9158AA	AM_LREC-64	ERR1841069;ILLUMINA;Paired;500;ERX1903046;SRA	Human	Human	human	2012				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O16:H5						PRJEB19190	ERP021173		SAMEA92061418	ERS1560863	2017-02-22	2018-02-17	ESC_FA9158AA	Assembled	37	279970	5171601	Escherichia coli / Shigella;96.24%	111	8534	3.61	ESC_LA3398AA_AS
ESC_FA9159AA	AM_LREC-78	ERR1841068;ILLUMINA;Paired;500;ERX1903045;SRA	Human	Human	human	2004				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA92060668	ERS1560862	2017-02-22	2018-02-17	ESC_FA9159AA	Assembled	45	97785	5044309	Escherichia coli / Shigella;100.0%	136	6797	3.61	ESC_LA3397AA_AS
ESC_FA9160AA	AM_LREC-2	ERR1840621;ILLUMINA;Paired;500;ERX1902598;SRA	Livestock	Swine	Pork	2011				Europe	Spain							WARWICK UNIVERSITY	Escherichia coli		O25B:H4						PRJEB19190	ERP021173		SAMEA91653418	ERS1560319	2017-02-22	2018-02-17	ESC_FA9160AA	Assembled	144	331060	5105964	Escherichia coli / Shigella;100.0%	64	1461	3.61	ESC_LA3396AA_AS
ESC_IA3089AA	EcN107	traces-0VISRwU;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2015				Europe	Spain			Barcelona				Juanjo González	Escherichia coli													2018-02-01	2018-08-06	ESC_IA3089AA	Assembled	78	260600	4896052	Escherichia coli / Shigella;97.23%	132	3696	3.61	ESC_RA4255AA_AS
