Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode
ESC_OA1746AA	AUSMDU00008546	SRR10126798;ILLUMINA;Paired;;SRX6855441;SRA	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768809	SRS5393622	2019-09-17	2019-09-16	ESC_OA1746AA	Assembled	131	136994	4757345	Escherichia coli / Shigella;91.42%	98	19171	4.1	ESC_FB3691AA_AS
ESC_OA1777AA	AUSMDU00008500	SRR10126839;ILLUMINA;Paired;;SRX6855400;SRA	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768797	SRS5393581	2019-09-17	2019-09-16	ESC_OA1777AA	Assembled	150	103064	4830322	Escherichia coli / Shigella;92.0%	142	36087	4.1	ESC_FB3660AA_AS
ESC_OA1788AA	AUSMDU00008373	SRR10126851;ILLUMINA;Paired;;SRX6855388;SRA	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768786	SRS5393569	2019-09-17	2019-09-16	ESC_OA1788AA	Assembled	140	100959	5311620	Escherichia coli / Shigella;96.31%	237	81246	4.1	ESC_FB3649AA_AS
ESC_OA1795AA	AUSMDU00034346	SRR10126888;ILLUMINA;Paired;;SRX6855351;SRA	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768779	SRS5393532	2019-09-17	2019-09-16	ESC_OA1795AA	Assembled	188	93948	5198185	Escherichia coli / Shigella;98.2%	267	73730	4.1	ESC_FB3642AA_AS
ESC_OA1822AA	AUSMDU00034345	SRR10126945;ILLUMINA;Paired;;SRX6855294;SRA	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768752	SRS5393475	2019-09-17	2019-09-16	ESC_OA1822AA	Assembled	148	113420	5358959	Escherichia coli / Shigella;95.02%	242	77591	4.1	ESC_FB3615AA_AS
ESC_OA1824AA	AUSMDU00034344	SRR10126947;ILLUMINA;Paired;;SRX6855292;SRA	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768750	SRS5393473	2019-09-17	2019-09-16	ESC_OA1824AA	Assembled	111	95012	5169149	Escherichia coli / Shigella;98.7%	223	73857	4.1	ESC_FB3613AA_AS
ESC_OA1836AA	AUSMDU00008622	SRR10126961;ILLUMINA;Paired;;SRX6855278;SRA	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768738	SRS5393459	2019-09-17	2019-09-16	ESC_OA1836AA	Assembled	134	136537	4960397	Escherichia coli / Shigella;98.78%	114	36087	4.1	ESC_FB3601AA_AS
ESC_OA1841AA	AUSMDU00007867	SRR10126966;ILLUMINA;Paired;;SRX6855273;SRA	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768733	SRS5393454	2019-09-17	2019-09-16	ESC_OA1841AA	Assembled	104	69733	5244582	Escherichia coli / Shigella;97.28%	231	79510	4.1	ESC_FB3596AA_AS
ESC_OA1856AA	AUSMDU00007524	SRR10127011;ILLUMINA;Paired;;SRX6855228;SRA	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768718	SRS5393409	2019-09-17	2019-09-16	ESC_OA1856AA	Assembled	137	110190	4811558	Escherichia coli / Shigella;95.06%	114	45580	4.1	ESC_FB3581AA_AS
ESC_PA0360AA	AUSMDU00014188	SRR8625630;ILLUMINA;Paired;;SRX5424697;SRA	Human	Human	Homo sapiens	2013				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA319594	SRP162282		SAMN11008236	SRS4404696	2019-11-18	2019-07-24	ESC_PA0360AA	Assembled	114	121535	5179719	Escherichia coli / Shigella;99.2%	188	45193	4.1	ESC_GB7566AA_AS
ESC_PA0440AA	AUSMDU00014179	SRR8625710;ILLUMINA;Paired;;SRX5424617;SRA	Human	Human	Homo sapiens	2013				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA319594	SRP162282		SAMN11008235	SRS4404619	2019-11-18	2019-07-24	ESC_PA0440AA	Assembled	188	146120	5192750	Escherichia coli / Shigella;98.56%	206	165292	4.1	ESC_GB7486AA_AS
ESC_PA0990AA	EC345_ST10C	SRR7967896;ILLUMINA;Paired;;SRX4801402;SRA	Human	Human	Homo sapiens; blood culture	2015	6	12		Oceania	Australia							University of Technology Sydney	Escherichia coli								PRJNA480723	SRP163533		SAMN10180243	SRS3880453	2019-11-18	2019-10-04	ESC_PA0990AA	Assembled	64	132520	5191911	Escherichia coli / Shigella;98.22%	160	23437	4.1	ESC_GB6946AA_AS
ESC_PA6871AA	BW25113 RecA knockout	SRR8359523;ILLUMINA;Paired;;SRX5170278;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487655	SRS4177919	2020-01-01	2019-12-27	ESC_PA6871AA	Assembled	648	148541	4561629	Escherichia coli / Shigella;98.51%	83	17001	4.1	ESC_HB9038AA_AS
ESC_PA6872AA	BW25113 RecA knockout	SRR8359524;ILLUMINA;Paired;;SRX5170277;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487654	SRS4177918	2020-01-01	2019-12-27	ESC_PA6872AA	Assembled	335	178149	4561841	Escherichia coli / Shigella;96.97%	84	18489	4.1	ESC_HB9032AA_AS
ESC_PA6873AA	BW25113 RecA knockout	SRR8359525;ILLUMINA;Paired;;SRX5170276;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487645	SRS4177917	2020-01-01	2019-12-27	ESC_PA6873AA	Assembled	397	133968	4545760	Escherichia coli / Shigella;97.22%	90	25472	4.1	ESC_HB9016AA_AS
ESC_PA6875AA	BW25113 RecA knockout	SRR8359527;ILLUMINA;Paired;;SRX5170274;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487624	SRS4177915	2020-01-01	2019-12-27	ESC_PA6875AA	Assembled	358	132636	4561175	Escherichia coli / Shigella;98.63%	89	26425	4.1	ESC_HB9015AA_AS
ESC_PA6877AA	BW25113 RecA knockout	SRR8359529;ILLUMINA;Paired;;SRX5170272;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487642	SRS4177913	2020-01-01	2019-12-27	ESC_PA6877AA	Assembled	354	173980	4560555	Escherichia coli / Shigella;95.45%	82	35477	4.1	ESC_HB8998AA_AS
ESC_PA6882AA	BW25113 RecA knockout	SRR8359534;ILLUMINA;Paired;;SRX5170267;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487639	SRS4177908	2020-01-01	2019-12-27	ESC_PA6882AA	Assembled	403	133670	4559546	Escherichia coli / Shigella;98.53%	85	23511	4.1	ESC_HB8434AA_AS
ESC_PA6883AA	BW25113 RecA knockout	SRR8359535;ILLUMINA;Paired;;SRX5170266;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487638	SRS4177907	2020-01-01	2019-12-27	ESC_PA6883AA	Assembled	446	134763	4561950	Escherichia coli / Shigella;95.59%	81	26855	4.1	ESC_HB9207AA_AS
ESC_PA6893AA	BW25113 RecA knockout	SRR8359545;ILLUMINA;Paired;;SRX5170256;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487657	SRS4177897	2020-01-01	2019-12-27	ESC_PA6893AA	Assembled	368	172537	4560786	Escherichia coli / Shigella;96.92%	83	17679	4.1	ESC_HB9141AA_AS
ESC_PA6896AA	BW25113 RecA knockout	SRR8359548;ILLUMINA;Paired;;SRX5170253;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487644	SRS4177894	2020-01-01	2019-12-27	ESC_PA6896AA	Assembled	381	133087	4560217	Escherichia coli / Shigella;96.88%	77	26304	4.1	ESC_HB8979AA_AS
ESC_PA6898AA	BW25113 RecA knockout	SRR8359550;ILLUMINA;Paired;;SRX5170251;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487652	SRS4177892	2020-01-01	2019-12-27	ESC_PA6898AA	Assembled	347	142302	4561101	Escherichia coli / Shigella;95.45%	83	21971	4.1	ESC_HB8977AA_AS
ESC_PA6899AA	BW25113 RecA knockout	SRR8359551;ILLUMINA;Paired;;SRX5170250;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487651	SRS4177891	2020-01-01	2019-12-27	ESC_PA6899AA	Assembled	345	173980	4560983	Escherichia coli / Shigella;98.42%	80	21985	4.1	ESC_HB9135AA_AS
ESC_PA6902AA	BW25113 RecA knockout	SRR8359554;ILLUMINA;Paired;;SRX5170247;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487648	SRS4177888	2020-01-01	2019-12-27	ESC_PA6902AA	Assembled	637	134763	4559468	Escherichia coli / Shigella;98.57%	88	40516	4.1	ESC_HB9216AA_AS
ESC_PA6904AA	BW25113 RecA knockout	SRR8359556;ILLUMINA;Paired;;SRX5170245;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487636	SRS4177886	2020-01-01	2019-12-27	ESC_PA6904AA	Assembled	438	178328	4561270	Escherichia coli / Shigella;96.83%	75	16957	4.1	ESC_HB9055AA_AS
ESC_PA6906AA	BW25113 RecA knockout	SRR8359558;ILLUMINA;Paired;;SRX5170243;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487635	SRS4177884	2020-01-01	2019-12-27	ESC_PA6906AA	Assembled	587	148541	4560457	Escherichia coli / Shigella;98.53%	84	19792	4.1	ESC_HB9053AA_AS
ESC_PA6908AA	BW25113 RecA knockout	SRR8359560;ILLUMINA;Paired;;SRX5170241;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487634	SRS4177882	2020-01-01	2019-12-27	ESC_PA6908AA	Assembled	386	132636	4560499	Escherichia coli / Shigella;100.0%	83	27205	4.1	ESC_HB9044AA_AS
ESC_PA6920AA	BW25113 RecA knockout	SRR8359572;ILLUMINA;Paired;;SRX5170229;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487631	SRS4177870	2020-01-01	2019-12-27	ESC_PA6920AA	Assembled	401	148541	4563051	Escherichia coli / Shigella;97.22%	90	18888	4.1	ESC_HB8396AA_AS
ESC_PA6929AA	BW25113 RecA knockout	SRR8359581;ILLUMINA;Paired;;SRX5170220;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487633	SRS4177861	2020-01-01	2019-12-27	ESC_PA6929AA	Assembled	474	176194	4562509	Escherichia coli / Shigella;96.97%	88	21463	4.1	ESC_HB9195AA_AS
ESC_PA6930AA	BW25113 RecA knockout	SRR8359582;ILLUMINA;Paired;;SRX5170219;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487647	SRS4177860	2020-01-01	2019-12-27	ESC_PA6930AA	Assembled	331	133087	4560824	Escherichia coli / Shigella;98.57%	88	19841	4.1	ESC_HB8963AA_AS
ESC_PA6933AA	BW25113 RecA knockout	SRR8359585;ILLUMINA;Paired;;SRX5170216;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487628	SRS4177857	2020-01-01	2019-12-27	ESC_PA6933AA	Assembled	333	178639	4562143	Escherichia coli / Shigella;98.49%	79	21335	4.1	ESC_HB8383AA_AS
ESC_PA6934AA	BW25113 RecA knockout	SRR8359586;ILLUMINA;Paired;;SRX5170215;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487629	SRS4177856	2020-01-01	2019-12-27	ESC_PA6934AA	Assembled	719	133087	4560006	Escherichia coli / Shigella;97.02%	84	20590	4.1	ESC_HB9229AA_AS
ESC_PA6936AA	BW25113 RecA knockout	SRR8359588;ILLUMINA;Paired;;SRX5170213;SRA	Human	Human	Homo sapiens; Laboratory stock	2017	9			Oceania	Australia	New South Wales	Council of the City of Sydney	Sydney				Macquarie University	Escherichia coli								PRJNA507271	SRP174047		SAMN10487641	SRS4177854	2020-01-01	2019-12-27	ESC_PA6936AA	Assembled	365	133670	4561392	Escherichia coli / Shigella;98.55%	87	31132	4.1	ESC_HB8958AA_AS
ESC_QA5740AA	SCHI0016.S.295	SRR11094221;ILLUMINA;Paired;;SRX7732997;SRA	Human	Human	Homo sapiens					Oceania	Australia	Queensland	Sunshine Coast			-26.74	153.11	University of the Sunshine Coast	Escherichia coli								PRJNA606985	SRP249665		SAMN14118553	SRS6153375	2020-02-17	2020-02-17	ESC_QA5740AA	Assembled	275	89066	5241463	Escherichia coli / Shigella;100.0%	288	28077	4.1	ESC_IB9033AA_AS
ESC_QA8079AA	SG179ESB	SRR11341613;ILLUMINA;Paired;;SRX7944765;SRA	Wild Animal	Avian	Chroicocephalus novaehollandiae	2019	10			Oceania	Australia	South Australia						Murdoch University	Escherichia coli								PRJNA613145	SRP253145		SAMN14395318	SRS6331602	2020-03-20	2020-03-18	ESC_QA8079AA	Assembled	216	78986	4880108	Escherichia coli / Shigella;96.04%	148	30630	4.1	ESC_JB8220AA_AS
ESC_QA8089AA	SG179CIP	SRR11341623;ILLUMINA;Paired;;SRX7944755;SRA	Wild Animal	Avian	Chroicocephalus novaehollandiae	2019	10			Oceania	Australia	South Australia						Murdoch University	Escherichia coli								PRJNA613145	SRP253145		SAMN14395309	SRS6331592	2020-03-20	2020-03-18	ESC_QA8089AA	Assembled	125	94651	4877444	Escherichia coli / Shigella;96.83%	150	23368	4.1	ESC_JB8210AA_AS
ESC_QA8095AA	SG160CIP	SRR11341629;ILLUMINA;Paired;;SRX7944749;SRA	Wild Animal	Avian	Chroicocephalus novaehollandiae	2019	10			Oceania	Australia	South Australia						Murdoch University	Escherichia coli								PRJNA613145	SRP253145		SAMN14395304	SRS6331586	2020-03-20	2020-03-18	ESC_QA8095AA	Assembled	251	104019	4773227	Escherichia coli / Shigella;97.88%	105	18748	4.1	ESC_JB8204AA_AS
ESC_QA8125AA	FP209CIP	SRR11341659;ILLUMINA;Paired;;SRX7944719;SRA	Wild Animal	Avian	Columba livia	2019	10			Oceania	Australia	South Australia						Murdoch University	Escherichia coli								PRJNA613145	SRP253145		SAMN14395276	SRS6331557	2020-03-20	2020-03-18	ESC_QA8125AA	Assembled	221	122457	4546561	Escherichia coli / Shigella;92.05%	116	23672	4.1	ESC_JB8174AA_AS
ESC_QA8772AA	FF993W	traces-0iBXWCm;ILLUMINA;Paired;;NA;Uploaded	Wild Animal	Bat	Faeces	2018	1	4		Oceania	Australia							Macquarie Universit	Escherichia coli													2020-03-27	2020-03-27	ESC_QA8772AA	Assembled	62	147667	4852376	Escherichia coli / Shigella;94.52%	97	13165	4.1	ESC_KB0028AA_AS
ESC_QA8775AA	FF1158A	traces-0MAXWHE;ILLUMINA;Paired;;NA;Uploaded	Wild Animal	Bat	Faeces	2018	3	27		Oceania	Australia							Macquarie Universit	Escherichia coli													2020-03-27	2020-03-27	ESC_QA8775AA	Assembled	82	163797	4867751	Escherichia coli / Shigella;92.14%	122	36862	4.1	ESC_KB0038AA_AS
ESC_RA1657AA	ST10 O16:H48	SRR11080161;ILLUMINA;Paired;;SRX7719208;SRA	Wild Animal	Other Mammal	Pteropus poliocephalus; Flying fox;  Feces - Environment	2019				Oceania	Australia							Macquarie University	Escherichia coli								PRJNA606529	SRP249316		SAMN14096481	SRS6141521	2020-05-01	2020-04-20	ESC_RA1657AA	Assembled	82	163797	4867751	Escherichia coli / Shigella;92.14%	122	36880	4.1	ESC_LB2837AA_AS
ESC_RA1659AA	ST10 O89:H9	SRR11080163;ILLUMINA;Paired;;SRX7719206;SRA	Wild Animal	Other Mammal	Pteropus poliocephalus; Flying fox;  Feces - Environment	2019				Oceania	Australia							Macquarie University	Escherichia coli								PRJNA606529	SRP249316		SAMN14096471	SRS6141519	2020-05-01	2020-04-20	ESC_RA1659AA	Assembled	62	147667	4852376	Escherichia coli / Shigella;94.52%	97	13182	4.1	ESC_LB2835AA_AS
ESC_RA3937AA	TZ33_2P	SRR11658547;ILLUMINA;Paired;;SRX8219543;SRA	Livestock	Swine	piggery; pig; feces	2017	1	30		Oceania	Australia							The ithree institute	Escherichia coli								PRJNA509690	SRP259416		SAMN10587049	SRS6577565	2020-05-08	2020-05-01	ESC_RA3937AA	Assembled	91	126544	4919752	Escherichia coli / Shigella;88.3%	137	17672	4.1	ESC_LB3283AA_AS
ESC_RA3953AA	TZ30_5P	SRR11658563;ILLUMINA;Paired;;SRX8219527;SRA	Livestock	Swine	piggery; pig; feces	2017	1	30		Oceania	Australia							The ithree institute	Escherichia coli								PRJNA509690	SRP259416		SAMN10587034	SRS6577549	2020-05-08	2020-05-01	ESC_RA3953AA	Assembled	84	232115	4996200	Escherichia coli / Shigella;94.24%	85	18535	4.1	ESC_LB3267AA_AS
ESC_RA3954AA	TZ30_4P	SRR11658564;ILLUMINA;Paired;;SRX8219526;SRA	Livestock	Swine	piggery; pig; feces	2017	1	30		Oceania	Australia							The ithree institute	Escherichia coli								PRJNA509690	SRP259416		SAMN10587033	SRS6577548	2020-05-08	2020-05-01	ESC_RA3954AA	Assembled	84	121771	4909556	Escherichia coli / Shigella;91.9%	155	26312	4.1	ESC_LB3266AA_AS
ESC_RA3982AA	TZ18_S	SRR11658593;ILLUMINA;Paired;;SRX8219497;SRA	Livestock	Swine	piggery; pig; feces	2017	1	30		Oceania	Australia							The ithree institute	Escherichia coli								PRJNA509690	SRP259416		SAMN10587007	SRS6577519	2020-05-08	2020-05-01	ESC_RA3982AA	Assembled	89	102070	4776081	Escherichia coli / Shigella;92.24%	136	20448	4.1	ESC_LB3238AA_AS
ESC_RA3987AA	TZ17_1P	SRR11658598;ILLUMINA;Paired;;SRX8219492;SRA	Livestock	Swine	piggery; pig; feces	2017	1	30		Oceania	Australia							The ithree institute	Escherichia coli								PRJNA509690	SRP259416		SAMN10587002	SRS6577514	2020-05-08	2020-05-01	ESC_RA3987AA	Assembled	82	133455	4941834	Escherichia coli / Shigella;96.84%	124	14363	4.1	ESC_LB3233AA_AS
ESC_RA3993AA	TZ14_1P	SRR11658604;ILLUMINA;Paired;;SRX8219486;SRA	Livestock	Swine	piggery; pig; feces	2017	1	30		Oceania	Australia							The ithree institute	Escherichia coli								PRJNA509690	SRP259416		SAMN10586997	SRS6577508	2020-05-08	2020-05-01	ESC_RA3993AA	Assembled	81	76421	5127449	Escherichia coli / Shigella;93.77%	223	36294	4.1	ESC_LB3227AA_AS
ESC_RA3997AA	TZ13_S	SRR11658608;ILLUMINA;Paired;;SRX8219482;SRA	Livestock	Swine	piggery; pig; feces	2017	1	30		Oceania	Australia							The ithree institute	Escherichia coli								PRJNA509690	SRP259416		SAMN10586993	SRS6577504	2020-05-08	2020-05-01	ESC_RA3997AA	Assembled	99	207302	5004936	Escherichia coli / Shigella;95.01%	104	22974	4.1	ESC_LB3223AA_AS
ESC_RA4007AA	TZ7_Sa	SRR11658618;ILLUMINA;Paired;;SRX8219472;SRA	Livestock	Swine	piggery; pig; feces	2017	1	30		Oceania	Australia							The ithree institute	Escherichia coli								PRJNA509690	SRP259416		SAMN10586984	SRS6577494	2020-05-08	2020-05-01	ESC_RA4007AA	Assembled	125	137902	5039109	Escherichia coli / Shigella;95.5%	114	29474	4.1	ESC_LB3213AA_AS
ESC_RA4014AA	TZ45_3P	SRR11658625;ILLUMINA;Paired;;SRX8219465;SRA	Livestock	Swine	piggery; pig; feces	2017	1	30		Oceania	Australia							The ithree institute	Escherichia coli								PRJNA509690	SRP259416		SAMN10587082	SRS6577487	2020-05-08	2020-05-01	ESC_RA4014AA	Assembled	90	126762	4801758	Escherichia coli / Shigella;90.23%	131	18900	4.1	ESC_LB3206AA_AS
ESC_RA4022AA	TZ43_1P	SRR11658633;ILLUMINA;Paired;;SRX8219457;SRA	Livestock	Swine	piggery; pig; feces	2017	1	30		Oceania	Australia							The ithree institute	Escherichia coli								PRJNA509690	SRP259416		SAMN10587075	SRS6577479	2020-05-08	2020-05-01	ESC_RA4022AA	Assembled	55	192336	4967427	Escherichia coli / Shigella;94.36%	91	20022	4.1	ESC_LB3198AA_AS
ESC_RA5530AA	Ecoli13	SRR11886759;ILLUMINA;Paired;;SRX8434260;SRA	Poultry	Poultry	Gallus gallus domesticus	2018				Oceania	Australia							Murdoch University	Escherichia coli								PRJNA636226	SRP265426		SAMN15069474	SRS6745327	2020-06-01	2020-06-01	ESC_RA5530AA	Assembled	296	147694	5023283	Escherichia coli / Shigella;98.81%	133	23943	4.1	ESC_LB5794AA_AS
ESC_RA7442AA	HOS2	SRR11495736;ILLUMINA;Paired;;SRX8071719;SRA	Human	Human	Homo sapiens; Age: 38; female; urine	2006	7	17		Oceania	Australia		Orange City Council					The ithree institute	Escherichia coli								PRJNA623470	SRP255540		SAMN14547721	SRS6440301	2020-07-01	2020-05-13	ESC_RA7442AA	Assembled	49	129927	4871370	Escherichia coli / Shigella;98.9%	106	91237	4.1	ESC_NB7760AA_AS
ESC_RA7443AA	HOS1	SRR11495737;ILLUMINA;Paired;;SRX8071718;SRA	Human	Human	Homo sapiens; Age: 37; female; urine	2006	5	15		Oceania	Australia		Orange City Council					The ithree institute	Escherichia coli								PRJNA623470	SRP255540		SAMN14547713	SRS6440300	2020-07-01	2020-05-13	ESC_RA7443AA	Assembled	38	118105	4873956	Escherichia coli / Shigella;96.97%	121	90771	4.1	ESC_NB7759AA_AS
ESC_RA7489AA	HOS34	SRR11495783;ILLUMINA;Paired;;SRX8071672;SRA	Human	Human	Homo sapiens; Age: 69; male; urine	2006	8	1		Oceania	Australia		Orange City Council					The ithree institute	Escherichia coli								PRJNA623470	SRP255540		SAMN14547736	SRS6440254	2020-07-01	2020-05-13	ESC_RA7489AA	Assembled	52	91787	4873033	Escherichia coli / Shigella;97.22%	129	41719	4.1	ESC_NB7713AA_AS
ESC_RA7843AA	EC1	SRR12123271;OXFORD_NANOPORE;Single;;SRX8644572;SRA,SRR12123270;ILLUMINA;Paired;;SRX8644573;SRA	Human	Human	Homo sapiens; urinary tract	2019				Oceania	Australia					-24.49	133.26	Curtin University	Escherichia coli								PRJNA643009	SRP269448		SAMN15402835	SRS6928131	2020-07-02	2020-07-01	ESC_RA7843AA	Assembled	105	55534	5280276	Escherichia coli / Shigella;96.67%	270	50114	4.1	ESC_LB9523AA_AS
ESC_SA0192AA	516a	SRR11612993;ILLUMINA;Paired;;SRX8179255;SRA	Wild Animal	Avian	Crested Tern	2016	12	20		Oceania	Australia	Victoria		Geelong		-38.277457	144.768842	Federation University Australia	Escherichia coli								PRJNA602163	SRP258621		SAMN13884676	SRS6538923	2020-08-01	2020-07-16	ESC_SA0192AA	Assembled	69	167314	5001389	Escherichia coli / Shigella;88.64%	125	32963	4.1	ESC_NB8828AA_AS
ESC_TA4789AA	FSP1-BBL	traces-0TuHWny;ILLUMINA;Paired;;NA;Uploaded	Food	Plant	Broad Bean Leaves	2019	11	25		Oceania	Australia	Victoria	Banyule	Heidelberg				Rachel Hodgeman	Escherichia coli													2020-12-14	2020-12-14	ESC_TA4789AA	Assembled	93	157609	4921147	Escherichia coli / Shigella;94.58%	132	17445	4.1	ESC_TB1569AA_AS
ESC_TA9169AA	ETEC B41 deltaF41	ERR5014780;ILLUMINA;Paired;500;ERX4823681;SRA	Laboratory	Laboratory	in vitro derived	2020				Oceania	Australia							UNIVERSITY OF MELBOURNE	Escherichia coli								PRJEB34804	ERP117766		SAMEA7741951	ERS5489304	2021-01-18	2021-01-18	ESC_TA9169AA	Assembled	242	135218	5005565	Escherichia coli / Shigella;96.18%	179	132695	4.1	ESC_UB3441AA_AS
ESC_TA9170AA	ETEC B41 deltaST	ERR3587300;ILLUMINA;Paired;500;ERX3583186;SRA	Laboratory	Laboratory	in vitro derived	2020				Oceania	Australia							UNIVERSITY OF MELBOURNE	Escherichia coli								PRJEB34804	ERP117766		SAMEA6061955	ERS3863080	2021-01-18	2021-01-17	ESC_TA9170AA	Assembled	261	95871	5005701	Escherichia coli / Shigella;95.81%	193	62800	4.1	ESC_UB3440AA_AS
ESC_TA9171AA	ETEC B41 parent	ERR3587299;ILLUMINA;Paired;500;ERX3583185;SRA	Laboratory	Laboratory	in vitro derived	2020				Oceania	Australia							UNIVERSITY OF MELBOURNE	Escherichia coli								PRJEB34804	ERP117766		SAMEA6061954	ERS3863079	2021-01-18	2021-01-17	ESC_TA9171AA	Assembled	215	132551	5005674	Escherichia coli / Shigella;96.73%	168	119292	4.1	ESC_UB3439AA_AS
