"Uberstrain","ST_Country","N_human_e.coli_shigella","N_bovine_e.coli_shigella","N_swine_e.coli_shigella","N_poultry_e.coli_shigella","N_dog_e.coli_shigella","N_water_e.coli_shigella","Name.x","Barcode.x","Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status).x","Source Niche.x","Source Type.x","Source Details.x","Collection Year.x","Collection Month.x","Collection Day.x","Collection Time.x","Continent.x","Country.x","Region.x","District.x","City.x","Post Code.x","Latitude.x","Longitude.x","Lab Contact.x","Species.x","Serological Group.x","Serotype.x","EcoR Cluster.x","Path/Nonpath.x","Simple Patho.x","Comment.x","Simple Disease.x","Bio Project ID.x","Project ID.x","Disease.x","Sample ID.x","Secondary Sample ID.x","Date Entered.x","Release Date.x","Differences","ST","ST Complex","Lineage","Subspecies","adk","fumC","gyrB","icd","mdh","purA","recA","is_common_ST","is_common_country","is_bovine","is_swine","is_poultry","is_human","is_human2","is_dog","is_water","is_concerned_host","Name.y","Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status).y","Source Niche.y","Source Type.y","Source Details.y","Collection Year.y","Collection Month.y","Collection Day.y","Collection Time.y","Continent.y","Country.y","Region.y","District.y","City.y","Post Code.y","Latitude.y","Longitude.y","Lab Contact.y","Species.y","Serological Group.y","Serotype.y","EcoR Cluster.y","Path/Nonpath.y","Simple Patho.y","Simple Disease.y","Comment.y","Bio Project ID.y","Project ID.y","Disease.y","Sample ID.y","Secondary Sample ID.y","Date Entered.y","Release Date.y","Barcode.y","Status","Coverage","N50","Length","Contig Number(>=200 bp)","Low Quality Bases","Version","Assembly barcode"
"ESC_JA3271AA","10_Australia",114,0,46,6,6,19,"F2_4C","ESC_JA3271AA","traces-0zYiByh;ILLUMINA;Paired;;NA;Uploaded","Livestock","Swine","Faeces",2007,NA,NA,"","Oceania","Australia","NSW","","","",NA,NA,"AusGEM, the i3 institute, University of Technology Sydney","Escherichia coli","","","","","","","","","","","","",2018-06-18,2018-06-18,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","F2_4C","traces-0zYiByh;ILLUMINA;Paired;;NA;Uploaded","Livestock","Swine","Faeces",2007,NA,NA,NA,"Oceania","Australia","NSW","","",NA,NA,NA,"AusGEM, the i3 institute, University of Technology Sydney","Escherichia coli",NA,"",NA,NA,"",NA,NA,"","",NA,"","",2018-06-18,2018-06-18,"ESC_JA3271AA","Assembled",67,43575,4958314,244,55216,4,"ESC_SA6485AA_AS"
"ESC_JA3272AA","10_Australia",114,0,46,6,6,19,"F2_6A","ESC_JA3272AA","traces-0gSuDSQ;ILLUMINA;Paired;;NA;Uploaded","Livestock","Swine","Faeces",2007,NA,NA,"","Oceania","Australia","NSW","","","",NA,NA,"AusGEM, the i3 institute, University of Technology Sydney","Escherichia coli","","","","","","","","","","","","",2018-06-18,2018-06-18,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","F2_6A","traces-0gSuDSQ;ILLUMINA;Paired;;NA;Uploaded","Livestock","Swine","Faeces",2007,NA,NA,NA,"Oceania","Australia","NSW","","",NA,NA,NA,"AusGEM, the i3 institute, University of Technology Sydney","Escherichia coli",NA,"",NA,NA,"",NA,NA,"","",NA,"","",2018-06-18,2018-06-18,"ESC_JA3272AA","Assembled",94,24033,4921514,443,110198,4,"ESC_SA6486AA_AS"
"ESC_JA3274AA","10_Australia",114,0,46,6,6,19,"F2_9B","ESC_JA3274AA","traces-0VynwSG;ILLUMINA;Paired;;NA;Uploaded","Livestock","Swine","Faeces",2007,NA,NA,"","Oceania","Australia","NSW","","","",NA,NA,"AusGEM, the i3 institute, University of Technology Sydney","Escherichia coli","","","","","","","","","","","","",2018-06-18,2018-06-18,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","F2_9B","traces-0VynwSG;ILLUMINA;Paired;;NA;Uploaded","Livestock","Swine","Faeces",2007,NA,NA,NA,"Oceania","Australia","NSW","","",NA,NA,NA,"AusGEM, the i3 institute, University of Technology Sydney","Escherichia coli",NA,"",NA,NA,"",NA,NA,"","",NA,"","",2018-06-18,2018-06-18,"ESC_JA3274AA","Assembled",64,91134,5000967,137,30436,4,"ESC_SA6488AA_AS"
"ESC_JA4696AA","10_Australia",114,0,46,6,6,19,"ERS1799586","ESC_JA4696AA","ERR2666846;ILLUMINA;Paired;500;ERX2681960;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,"","Oceania","Australia","","","","",NA,NA,"Ausgem","Escherichia coli","","","","","","","","PRJEB21464","ERP023719","","SAMEA104140568","ERS1799586",2018-07-04,2018-07-04,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","ERS1799586","ERR2666846;ILLUMINA;Paired;500;ERX2681960;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"Ausgem","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJEB21464","ERP023719",NA,"SAMEA104140568","ERS1799586",2018-07-04,2018-07-04,"ESC_JA4696AA","Assembled",64,82191,5185636,267,56807,4,"ESC_SA9047AA_AS"
"ESC_JA4697AA","10_Australia",114,0,46,6,6,19,"ERS1799577","ESC_JA4697AA","ERR2666845;ILLUMINA;Paired;500;ERX2681959;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,"","Oceania","Australia","","","","",NA,NA,"Ausgem","Escherichia coli","","","","","","","","PRJEB21464","ERP023719","","SAMEA104140559","ERS1799577",2018-07-04,2018-07-04,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","ERS1799577","ERR2666845;ILLUMINA;Paired;500;ERX2681959;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"Ausgem","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJEB21464","ERP023719",NA,"SAMEA104140559","ERS1799577",2018-07-04,2018-07-04,"ESC_JA4697AA","Assembled",63,80118,5358205,316,61167,4,"ESC_SA9046AA_AS"
"ESC_JA4700AA","10_Australia",114,0,46,6,6,19,"ERS1799561","ESC_JA4700AA","ERR2666842;ILLUMINA;Paired;500;ERX2681956;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,"","Oceania","Australia","","","","",NA,NA,"Ausgem","Escherichia coli","","","","","","","","PRJEB21464","ERP023719","","SAMEA104140543","ERS1799561",2018-07-04,2018-07-04,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","ERS1799561","ERR2666842;ILLUMINA;Paired;500;ERX2681956;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"Ausgem","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJEB21464","ERP023719",NA,"SAMEA104140543","ERS1799561",2018-07-04,2018-07-04,"ESC_JA4700AA","Assembled",82,35846,4950099,314,74354,4,"ESC_SA9043AA_AS"
"ESC_JA4701AA","10_Australia",114,0,46,6,6,19,"ERS1799560","ESC_JA4701AA","ERR2666841;ILLUMINA;Paired;500;ERX2681955;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,"","Oceania","Australia","","","","",NA,NA,"Ausgem","Escherichia coli","","","","","","","","PRJEB21464","ERP023719","","SAMEA104140542","ERS1799560",2018-07-04,2018-07-04,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","ERS1799560","ERR2666841;ILLUMINA;Paired;500;ERX2681955;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"Ausgem","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJEB21464","ERP023719",NA,"SAMEA104140542","ERS1799560",2018-07-04,2018-07-04,"ESC_JA4701AA","Assembled",53,94225,5331268,147,57179,4,"ESC_SA9042AA_AS"
"ESC_JA4702AA","10_Australia",114,0,46,6,6,19,"ERS1799557","ESC_JA4702AA","ERR2666840;ILLUMINA;Paired;500;ERX2681954;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,"","Oceania","Australia","","","","",NA,NA,"Ausgem","Escherichia coli","","","","","","","","PRJEB21464","ERP023719","","SAMEA104140539","ERS1799557",2018-07-04,2018-07-04,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","ERS1799557","ERR2666840;ILLUMINA;Paired;500;ERX2681954;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"Ausgem","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJEB21464","ERP023719",NA,"SAMEA104140539","ERS1799557",2018-07-04,2018-07-04,"ESC_JA4702AA","Assembled",42,125346,5581893,172,45380,4,"ESC_SA9041AA_AS"
"ESC_JA4703AA","10_Australia",114,0,46,6,6,19,"ERS1799551","ESC_JA4703AA","ERR2666839;ILLUMINA;Paired;500;ERX2681953;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,"","Oceania","Australia","","","","",NA,NA,"Ausgem","Escherichia coli","","","","","","","","PRJEB21464","ERP023719","","SAMEA104140533","ERS1799551",2018-07-04,2018-07-04,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","ERS1799551","ERR2666839;ILLUMINA;Paired;500;ERX2681953;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"Ausgem","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJEB21464","ERP023719",NA,"SAMEA104140533","ERS1799551",2018-07-04,2018-07-04,"ESC_JA4703AA","Assembled",68,89308,5022436,151,28395,4,"ESC_SA9040AA_AS"
"ESC_JA4705AA","10_Australia",114,0,46,6,6,19,"ERS1799536","ESC_JA4705AA","ERR2666837;ILLUMINA;Paired;500;ERX2681951;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,"","Oceania","Australia","","","","",NA,NA,"Ausgem","Escherichia coli","","","","","","","","PRJEB21464","ERP023719","","SAMEA104140518","ERS1799536",2018-07-04,2018-07-04,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","ERS1799536","ERR2666837;ILLUMINA;Paired;500;ERX2681951;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"Ausgem","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJEB21464","ERP023719",NA,"SAMEA104140518","ERS1799536",2018-07-04,2018-07-04,"ESC_JA4705AA","Assembled",64,91134,5000967,137,29452,4,"ESC_SA9038AA_AS"
"ESC_JA4707AA","10_Australia",114,0,46,6,6,19,"ERS1799526","ESC_JA4707AA","ERR2666835;ILLUMINA;Paired;500;ERX2681949;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,"","Oceania","Australia","","","","",NA,NA,"Ausgem","Escherichia coli","","","","","","","","PRJEB21464","ERP023719","","SAMEA104140508","ERS1799526",2018-07-04,2018-07-04,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","ERS1799526","ERR2666835;ILLUMINA;Paired;500;ERX2681949;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"Ausgem","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJEB21464","ERP023719",NA,"SAMEA104140508","ERS1799526",2018-07-04,2018-07-04,"ESC_JA4707AA","Assembled",94,24033,4921514,443,110161,4,"ESC_SA9036AA_AS"
"ESC_JA4710AA","10_Australia",114,0,46,6,6,19,"ERS1799519","ESC_JA4710AA","ERR2666832;ILLUMINA;Paired;500;ERX2681946;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,"","Oceania","Australia","","","","",NA,NA,"Ausgem","Escherichia coli","","","","","","","","PRJEB21464","ERP023719","","SAMEA104140501","ERS1799519",2018-07-04,2018-07-04,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","ERS1799519","ERR2666832;ILLUMINA;Paired;500;ERX2681946;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"Ausgem","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJEB21464","ERP023719",NA,"SAMEA104140501","ERS1799519",2018-07-04,2018-07-04,"ESC_JA4710AA","Assembled",67,43575,4958314,244,54002,4,"ESC_SA9033AA_AS"
"ESC_JA4712AA","10_Australia",114,0,46,6,6,19,"ERS1799592","ESC_JA4712AA","ERR2666830;ILLUMINA;Paired;500;ERX2681944;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,"","Oceania","Australia","","","","",NA,NA,"Ausgem","Escherichia coli","","","","","","","","PRJEB21464","ERP023719","","SAMEA104140574","ERS1799592",2018-07-04,2018-07-04,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","ERS1799592","ERR2666830;ILLUMINA;Paired;500;ERX2681944;SRA","Livestock","Swine","Sus scrofa; Pig rectal swab",NA,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"Ausgem","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJEB21464","ERP023719",NA,"SAMEA104140574","ERS1799592",2018-07-04,2018-07-04,"ESC_JA4712AA","Assembled",67,100222,4933971,153,27215,4,"ESC_SA9031AA_AS"
"ESC_JA5694AA","10_Australia",114,0,46,6,6,19,"AVC237","ESC_JA5694AA","SRR7469844;ILLUMINA;Paired;;SRX4339666;SRA","Poultry","Poultry","missing",2014,1,24,"","Oceania","Australia","","","","",NA,NA,"University of Technology, Sydney","Escherichia coli","","O100:H32","","","APEC","","","PRJNA479542","SRP151965","","SAMN09580047","SRS3500567",2018-07-04,2018-07-04,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"yes","AVC237","SRR7469844;ILLUMINA;Paired;;SRX4339666;SRA","Poultry","Poultry","missing",2014,1,24,NA,"Oceania","Australia","","","",NA,NA,NA,"University of Technology, Sydney","Escherichia coli",NA,"O100:H32",NA,NA,"APEC",NA,NA,"PRJNA479542","SRP151965",NA,"SAMN09580047","SRS3500567",2018-07-04,2018-07-04,"ESC_JA5694AA","Assembled",51,197957,4708375,86,21222,4,"ESC_SA8297AA_AS"
"ESC_JA5726AA","10_Australia",114,0,46,6,6,19,"AVC123","ESC_JA5726AA","SRR7469876;ILLUMINA;Paired;;SRX4339634;SRA","Poultry","Poultry","missing",2009,7,28,"","Oceania","Australia","","","","",NA,NA,"University of Technology, Sydney","Escherichia coli","","O132:H21","","","APEC","","","PRJNA479542","SRP151965","","SAMN09579997","SRS3500533",2018-07-04,2018-07-04,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"yes","AVC123","SRR7469876;ILLUMINA;Paired;;SRX4339634;SRA","Poultry","Poultry","missing",2009,7,28,NA,"Oceania","Australia","","","",NA,NA,NA,"University of Technology, Sydney","Escherichia coli",NA,"O132:H21",NA,NA,"APEC",NA,NA,"PRJNA479542","SRP151965",NA,"SAMN09579997","SRS3500533",2018-07-04,2018-07-04,"ESC_JA5726AA","Assembled",45,130764,5233730,128,51152,4,"ESC_SA8265AA_AS"
"ESC_KA0449AA","10_Australia",114,0,46,6,6,19,"","ESC_KA0449AA","SRR7828635;ILLUMINA;Paired;;SRX4679815;SRA","Human","Human","Homo sapiens; Age: 55; male; Blood; blood",2014,NA,NA,"","Oceania","Australia","","","","",NA,NA,"University of Queensland","Escherichia coli","","","","","","","","PRJNA398288","SRP115500","","SAMN10058904","SRS3773566",2018-09-14,2018-09-13,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","","SRR7828635;ILLUMINA;Paired;;SRX4679815;SRA","Human","Human","Homo sapiens; Age: 55; male; Blood; blood",2014,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"University of Queensland","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJNA398288","SRP115500",NA,"SAMN10058904","SRS3773566",2018-09-14,2018-09-13,"ESC_KA0449AA","Assembled",151,117307,4996759,204,53728,4,"ESC_TA7301AA_AS"
"ESC_LA5245AA","10_Australia",114,0,46,6,6,19,"RPA15","ESC_LA5245AA","SRR6456008;ILLUMINA;Paired;;SRX3546736;SRA","Human","Human","Homo sapiens",2009,NA,NA,"","Oceania","Australia","New South Wales","","Sydney","",NA,NA,"University of Sydney","Escherichia coli","","","","","","","","PRJNA429066","SRP128614","","SAMN08328870","SRS2820801",2019-02-11,2019-02-01,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","RPA15","SRR6456008;ILLUMINA;Paired;;SRX3546736;SRA","Human","Human","Homo sapiens",2009,NA,NA,NA,"Oceania","Australia","New South Wales","","Sydney",NA,NA,NA,"University of Sydney","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJNA429066","SRP128614",NA,"SAMN08328870","SRS2820801",2019-02-11,2019-02-01,"ESC_LA5245AA","Assembled",72,232363,4891995,81,19843,4,"ESC_WA5547AA_AS"
"ESC_LA5278AA","10_Australia",114,0,46,6,6,19,"JIE4051","ESC_LA5278AA","SRR6456041;ILLUMINA;Paired;;SRX3546703;SRA","Human","Human","Homo sapiens",2014,NA,NA,"","Oceania","Australia","New South Wales","","Sydney","",NA,NA,"University of Sydney","Escherichia coli","","","","","","","","PRJNA429066","SRP128614","","SAMN08328827","SRS2821034",2019-02-11,2019-02-01,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","JIE4051","SRR6456041;ILLUMINA;Paired;;SRX3546703;SRA","Human","Human","Homo sapiens",2014,NA,NA,NA,"Oceania","Australia","New South Wales","","Sydney",NA,NA,NA,"University of Sydney","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJNA429066","SRP128614",NA,"SAMN08328827","SRS2821034",2019-02-11,2019-02-01,"ESC_LA5278AA","Assembled",89,213679,4864985,118,24619,4,"ESC_WA5514AA_AS"
"ESC_NA5896AA","10_Australia",114,0,46,6,6,19,"AUSMDU00004814","ESC_NA5896AA","SRR9734543;ILLUMINA;Paired;;SRX6491832;SRA","Human","Human","Homo sapiens",2016,NA,NA,"","Oceania","Australia","","","","",NA,NA,"Microbiological Diagnostic Unit","Escherichia coli","","","","","","","","PRJNA529744","SRP216508","","SAMN12343005","SRS5140432",2019-07-26,2019-07-26,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AUSMDU00004814","SRR9734543;ILLUMINA;Paired;;SRX6491832;SRA","Human","Human","Homo sapiens",2016,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"Microbiological Diagnostic Unit","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJNA529744","SRP216508",NA,"SAMN12343005","SRS5140432",2019-07-26,2019-07-26,"ESC_NA5896AA","Assembled",198,100298,4921533,164,40934,4.1,"ESC_CB7241AA_AS"
"ESC_NA5911AA","10_Australia",114,0,46,6,6,19,"AUSMDU00026877","ESC_NA5911AA","SRR9734584;ILLUMINA;Paired;;SRX6491791;SRA","Human","Human","Homo sapiens",2013,NA,NA,"","Oceania","Australia","","","","",NA,NA,"Microbiological Diagnostic Unit","Escherichia coli","","","","","","","","PRJNA529744","SRP216508","","SAMN12342790","SRS5140391",2019-07-26,2019-07-26,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AUSMDU00026877","SRR9734584;ILLUMINA;Paired;;SRX6491791;SRA","Human","Human","Homo sapiens",2013,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"Microbiological Diagnostic Unit","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJNA529744","SRP216508",NA,"SAMN12342790","SRS5140391",2019-07-26,2019-07-26,"ESC_NA5911AA","Assembled",127,65536,5194052,215,135330,4.1,"ESC_CB7226AA_AS"
"ESC_NA5954AA","10_Australia",114,0,46,6,6,19,"AUSMDU00026910","ESC_NA5954AA","SRR9734831;ILLUMINA;Paired;;SRX6491544;SRA","Human","Human","Homo sapiens",2015,NA,NA,"","Oceania","Australia","","","","",NA,NA,"Microbiological Diagnostic Unit","Escherichia coli","","","","","","","","PRJNA529744","SRP216508","","SAMN12342980","SRS5140144",2019-07-26,2019-07-26,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AUSMDU00026910","SRR9734831;ILLUMINA;Paired;;SRX6491544;SRA","Human","Human","Homo sapiens",2015,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"Microbiological Diagnostic Unit","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJNA529744","SRP216508",NA,"SAMN12342980","SRS5140144",2019-07-26,2019-07-26,"ESC_NA5954AA","Assembled",186,114367,4907998,146,61571,4.1,"ESC_CB7183AA_AS"
"ESC_OA1737AA","10_Australia",114,0,46,6,6,19,"AUSMDU00008272","ESC_OA1737AA","SRR10126788;ILLUMINA;Paired;;SRX6855451;SRA","Human","Human","Homo sapiens",2017,NA,NA,"","Oceania","Australia","","","","",NA,NA,"Microbiological Diagnostic Unit","Escherichia coli","","","","","","","","PRJNA565795","SRP221809","","SAMN12768818","SRS5393632",2019-09-17,2019-09-16,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AUSMDU00008272","SRR10126788;ILLUMINA;Paired;;SRX6855451;SRA","Human","Human","Homo sapiens",2017,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"Microbiological Diagnostic Unit","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJNA565795","SRP221809",NA,"SAMN12768818","SRS5393632",2019-09-17,2019-09-16,"ESC_OA1737AA","Assembled",112,119397,5177669,161,53363,4.1,"ESC_FB3700AA_AS"
"ESC_OA1746AA","10_Australia",114,0,46,6,6,19,"AUSMDU00008546","ESC_OA1746AA","SRR10126798;ILLUMINA;Paired;;SRX6855441;SRA","Human","Human","Homo sapiens",2017,NA,NA,"","Oceania","Australia","","","","",NA,NA,"Microbiological Diagnostic Unit","Escherichia coli","","","","","","","","PRJNA565795","SRP221809","","SAMN12768809","SRS5393622",2019-09-17,2019-09-16,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AUSMDU00008546","SRR10126798;ILLUMINA;Paired;;SRX6855441;SRA","Human","Human","Homo sapiens",2017,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"Microbiological Diagnostic Unit","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJNA565795","SRP221809",NA,"SAMN12768809","SRS5393622",2019-09-17,2019-09-16,"ESC_OA1746AA","Assembled",131,136994,4757345,98,19171,4.1,"ESC_FB3691AA_AS"
"ESC_OA1777AA","10_Australia",114,0,46,6,6,19,"AUSMDU00008500","ESC_OA1777AA","SRR10126839;ILLUMINA;Paired;;SRX6855400;SRA","Human","Human","Homo sapiens",2017,NA,NA,"","Oceania","Australia","","","","",NA,NA,"Microbiological Diagnostic Unit","Escherichia coli","","","","","","","","PRJNA565795","SRP221809","","SAMN12768797","SRS5393581",2019-09-17,2019-09-16,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AUSMDU00008500","SRR10126839;ILLUMINA;Paired;;SRX6855400;SRA","Human","Human","Homo sapiens",2017,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"Microbiological Diagnostic Unit","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJNA565795","SRP221809",NA,"SAMN12768797","SRS5393581",2019-09-17,2019-09-16,"ESC_OA1777AA","Assembled",150,103064,4830322,142,36087,4.1,"ESC_FB3660AA_AS"
"ESC_OA1788AA","10_Australia",114,0,46,6,6,19,"AUSMDU00008373","ESC_OA1788AA","SRR10126851;ILLUMINA;Paired;;SRX6855388;SRA","Human","Human","Homo sapiens",2017,NA,NA,"","Oceania","Australia","","","","",NA,NA,"Microbiological Diagnostic Unit","Escherichia coli","","","","","","","","PRJNA565795","SRP221809","","SAMN12768786","SRS5393569",2019-09-17,2019-09-16,NA,10,"ST10 Cplx","A",NA,10,11,4,8,8,8,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","AUSMDU00008373","SRR10126851;ILLUMINA;Paired;;SRX6855388;SRA","Human","Human","Homo sapiens",2017,NA,NA,NA,"Oceania","Australia","","","",NA,NA,NA,"Microbiological Diagnostic Unit","Escherichia coli",NA,"",NA,NA,"",NA,NA,"PRJNA565795","SRP221809",NA,"SAMN12768786","SRS5393569",2019-09-17,2019-09-16,"ESC_OA1788AA","Assembled",140,100959,5311620,237,81246,4.1,"ESC_FB3649AA_AS"
